S.No.,Order Date,Order Quantity,Sales
2992,10/07/2010,24,2435.5135
2993,3/29/2009,19,568.7435
2994,09/04/2012,20,2506.38
2995,4/29/2011,49,1959.43
2996,4/29/2011,39,14072.64
2997,4/24/2011,47,5549.79
2998,5/27/2009,41,728.127
2999,5/13/2012,22,1118.2515
3000,5/13/2012,40,609.4
3001,12/30/2011,36,282.58
3002,6/29/2011,16,61.5
3003,6/29/2011,10,324.3175
3004,7/16/2010,49,214.62
3005,12/08/2011,8,194.11
3006,4/29/2010,11,167.53
3007,4/29/2010,42,1060.34
3008,6/15/2010,5,751.94
3009,9/23/2011,17,48.24
3010,5/14/2010,36,200.08
3011,04/03/2010,33,1934.6
3012,8/17/2010,18,144.84
3013,5/30/2010,13,24.96
3014,9/15/2011,39,577.95
3015,1/16/2012,5,255.31
3016,10/31/2009,4,129.7865
3017,11/30/2010,50,1844.26
3018,12/29/2011,20,3467.28
3019,7/28/2009,46,5897.47
3020,10/13/2010,1,415
3021,05/05/2009,40,1233.51
3022,6/30/2010,48,379.78
3023,3/28/2012,30,856.34
3024,8/16/2009,2,29.06
3025,06/10/2010,46,2526.54
3026,2/15/2012,31,206.2865
3027,6/16/2012,24,5452.9
3028,10/15/2010,36,840.24
3029,2/26/2009,23,3637.728
3030,9/27/2012,27,2398.9
3031,9/26/2010,6,763.448
3032,3/20/2011,50,306.13
3033,05/06/2010,21,128.86
3034,01/09/2009,24,64.11
3035,7/29/2009,19,5369.46
3036,2/24/2011,2,11.15
3037,11/30/2011,17,524.212
3038,7/31/2009,23,367.53
3039,7/26/2010,19,1083.4015
3040,10/12/2012,3,329.63
3041,07/08/2009,23,139.45
3042,5/18/2009,15,62.62
3043,5/18/2009,5,64.25
3044,9/20/2012,39,2617.13
3045,06/10/2012,1,8.49
3046,12/14/2009,40,2169.49
3047,8/27/2012,4,64.09
3048,06/07/2009,48,2208.31
3049,12/19/2010,22,1295.502
3050,7/25/2010,20,873.82
3051,01/07/2009,6,11.57
3052,05/12/2010,36,1449.45
3053,11/10/2009,10,80.92
3054,8/22/2009,50,7817.45
3055,10/16/2010,4,63.93
3056,3/21/2011,46,110.96
3057,11/08/2012,18,2130.82
3058,8/23/2011,43,720.613
3059,09/01/2012,16,3075.752
3060,10/04/2012,18,85.03
3061,8/21/2011,26,164.1
3062,8/21/2011,23,1316.87
3063,6/21/2010,11,38.24
3064,1/27/2012,27,80.33
3065,09/01/2009,43,3832.24
3066,12/05/2010,48,9708.64
3067,10/25/2011,40,6618.457
3068,03/03/2010,15,803.267
3069,03/03/2011,1,22.74
3070,2/21/2011,19,1882.18
3071,7/16/2010,23,103.2
3072,09/12/2009,19,88.4
3073,2/14/2011,34,390.35
3074,9/25/2012,36,772.67
3075,11/11/2011,10,1875.18
3076,6/24/2009,42,375.76
3077,7/27/2011,20,92.15
3078,2/14/2012,18,821.7885
3079,12/03/2012,13,95.68
3080,11/01/2011,7,73.86
3081,5/27/2011,17,979.52
3082,4/22/2012,35,5740.624
3083,1/14/2010,49,5332.42
3084,2/26/2012,4,21.84
3085,01/11/2010,47,1597.02
3086,06/03/2011,34,218.27
3087,06/03/2011,17,100.95
3088,11/30/2012,41,628.22
3089,11/30/2012,24,3366.1
3090,06/02/2010,40,676.13
3091,06/02/2010,26,7668.55
3092,8/31/2009,34,226.1
3093,10/14/2012,40,2135.9735
3094,06/02/2009,21,3905.75
3095,6/29/2009,22,1651.09
3096,6/29/2009,14,95.89
3097,6/29/2009,23,80.38
3098,6/28/2010,32,182.33
3099,1/16/2009,6,679.6
3100,1/16/2009,30,257.42
3101,10/28/2010,21,78.17
3102,02/08/2009,4,718.03
3103,11/09/2011,30,534.96
3104,3/16/2012,7,887.94
3105,9/30/2009,29,180.38
3106,06/11/2009,14,569.21
3107,01/12/2012,30,260.12
3108,3/24/2010,14,284.62
3109,11/22/2011,41,159.26
3110,5/28/2009,1,57.84
3111,5/28/2009,42,3991.99
3112,6/25/2011,47,2926.33
3113,6/25/2011,20,40.05
3114,6/25/2011,20,552.87
3115,6/25/2011,12,26.33
3116,04/05/2010,50,2851.17
3117,04/05/2010,15,183.43
3118,01/06/2011,5,51.3
3119,01/06/2011,1,8.48
3120,01/06/2011,26,87.52
3121,08/10/2012,50,1497.7595
3122,12/23/2009,41,2811.7
3123,08/09/2012,31,131.2
3124,6/16/2011,17,53.91
3125,3/17/2009,39,223.64
3126,4/28/2011,2,203.3
3127,4/28/2011,2,196.8515
3128,2/24/2010,4,40.23
3129,09/11/2009,39,341.55
3130,09/11/2009,14,98.37
3131,07/05/2010,2,19.36
3132,07/05/2010,30,206.27
3133,06/12/2012,3,133.9
3134,3/27/2010,42,2040.95
3135,03/03/2010,39,446.04
3136,03/03/2010,46,18421.2
3137,9/24/2012,26,1090.4
3138,12/02/2012,50,1100.21
3139,4/23/2010,24,104.89
3140,8/17/2011,41,10714.78
3141,4/18/2011,46,1824.13
3142,4/18/2011,27,151.38
3143,01/01/2009,9,872.48
3144,05/09/2011,26,3617.64
3145,08/04/2011,22,8218.16
3146,6/26/2012,19,676.79
3147,02/12/2012,32,2409.96
3148,08/04/2011,10,931.1495
3149,12/10/2011,15,951.09
3150,2/24/2011,38,4502.26
3151,2/24/2011,34,192.23
3152,7/18/2010,39,237.89
3153,12/06/2011,29,598.49
3154,2/27/2012,33,3008.5
3155,10/04/2009,24,195.83
3156,12/03/2010,15,94.84
3157,2/27/2012,46,8246.86
3158,12/20/2009,38,2315.11
3159,12/20/2009,8,1264.2305
3160,9/19/2010,22,1082.8
3161,9/19/2010,7,1260.2015
3162,05/07/2010,28,1623.09
3163,6/20/2009,39,238.49
3164,3/13/2009,19,123.1
3165,05/11/2010,37,12612.66
3166,01/03/2011,20,1564.1615
3167,11/06/2012,34,926.85
3168,11/22/2011,21,203.55
3169,8/18/2010,19,639.3
3170,02/06/2011,4,1280.73
3171,10/10/2009,5,43.55
3172,02/07/2012,44,809.77
3173,1/20/2012,48,24701.12
3174,10/03/2011,17,5122.61
3175,6/14/2011,46,221.13
3176,6/14/2011,8,16.35
3177,6/22/2009,11,96.01
3178,7/22/2012,10,165.09
3179,01/06/2011,47,307.57
3180,01/06/2011,32,14861.07
3181,8/28/2010,45,182.7
3182,8/28/2010,46,141.08
3183,5/18/2010,38,331.53
3184,10/28/2011,22,494.84
3185,10/28/2011,11,3443.21
3186,11/19/2011,8,1100
3187,12/14/2012,2,19.81
3188,12/19/2011,37,2638.79
3189,3/18/2011,6,156.09
3190,3/18/2011,47,1294.023
3191,5/31/2012,39,16028.26
3192,5/31/2012,8,738.2505
3193,7/15/2011,48,5318.89
3194,6/14/2010,21,125.9
3195,06/06/2011,21,190.99
3196,6/22/2010,22,125.57
3197,02/01/2012,31,2966.13
3198,1/16/2010,6,29.19
3199,8/14/2009,18,157.85
3200,8/14/2009,38,2773.0315
3201,3/30/2012,14,304.65
3202,5/21/2011,49,142.1
3203,4/17/2010,13,2175.218
3204,03/02/2011,50,421.36
3205,10/06/2010,30,4506.85
3206,10/06/2010,16,2110.37
3207,10/06/2010,34,1094.9105
3208,4/21/2011,43,1243.88
3209,10/29/2012,16,1617.91
3210,7/15/2010,48,2688.0825
3211,1/23/2012,41,221.08
3212,6/16/2010,33,3636.37
3213,6/19/2010,30,203.48
3214,09/10/2012,31,1750
3215,01/12/2009,45,15963.09
3216,01/12/2009,33,58.48
3217,6/18/2012,46,2116.2
3218,6/18/2012,46,766.36
3219,6/18/2012,28,547.32
3220,6/18/2012,13,192.44
3221,6/18/2012,3,1294.35
3222,5/26/2010,49,561.06
3223,5/26/2010,19,320.03
3224,10/30/2009,35,620.02
3225,8/22/2009,12,653.786
3226,04/01/2010,22,5288.89
3227,05/12/2010,25,1321.55
3228,3/24/2010,15,55.2
3229,1/24/2012,47,23239.96
3230,1/24/2012,24,302.91
3231,12/02/2011,19,6648.58
3232,03/02/2011,35,677.43
3233,03/02/2011,38,491.78
3234,09/11/2011,47,6131.54
3235,7/25/2010,29,475.58
3236,7/13/2010,50,274.04
3237,4/19/2009,20,3960.99
3238,5/23/2011,16,139.69
3239,5/23/2011,39,6030.58
3240,12/20/2011,47,725.8
3241,02/01/2010,36,111.83
3242,02/01/2010,50,4159.628
3243,02/05/2012,22,1505.67
3244,1/13/2009,17,39.23
3245,12/11/2010,25,612.93
3246,12/11/2010,12,1551.34
3247,10/29/2009,48,287.54
3248,10/29/2009,5,88.315
3249,04/08/2012,49,4968.5
3250,01/04/2011,15,92.03
3251,8/15/2011,38,262.9
3252,02/11/2012,31,1024.31
3253,3/23/2011,22,51.39
3254,3/23/2011,31,293.52
3255,5/23/2009,44,1844.97
3256,09/09/2011,49,266.3
3257,03/08/2011,17,74.25
3258,03/08/2011,4,23.23
3259,5/16/2012,33,203.49
3260,9/29/2009,33,211.48
3261,9/29/2009,38,5601.1
3262,10/24/2010,2,21.01
3263,07/06/2009,20,525.78
3264,12/28/2010,33,216.77
3265,5/19/2011,50,315.02
3266,2/14/2012,23,115.1
3267,2/14/2012,5,16.6
3268,11/14/2010,28,7384.54
3269,5/13/2009,34,482.93
3270,12/09/2010,48,7522.8
3271,4/14/2009,33,1003.71
3272,10/07/2012,38,1610.76
3273,06/02/2012,2,12.12
3274,02/08/2010,39,147.88
3275,10/30/2010,4,1629.75
3276,12/25/2011,26,188.93
3277,3/19/2010,22,345.69
3278,12/14/2011,34,3577.11
3279,9/21/2009,16,96.04
3280,12/27/2009,19,55.27
3281,12/20/2011,41,160.11
3282,12/25/2011,10,1410.93
3283,11/24/2010,50,1978.3665
3284,12/22/2011,17,72.75
3285,9/14/2011,8,301.57
3286,6/14/2009,21,4201.08
3287,6/15/2009,15,5028.31
3288,3/28/2012,19,238.35
3289,8/25/2009,10,150.33
3290,12/30/2011,29,155.86
3291,04/06/2010,9,30.35
3292,11/25/2010,20,4108.17
3293,08/11/2010,19,1504.97
3294,2/15/2012,49,5008.761
3295,06/04/2010,18,211.44
3296,4/18/2011,4,41.06
3297,02/10/2012,36,455.93
3298,10/01/2009,8,43.72
3299,09/07/2011,46,75.6
3300,8/27/2012,14,36.41
3301,12/19/2009,48,201.98
3302,04/06/2009,31,9459.94
3303,08/07/2012,2,20.16
3304,8/21/2011,23,84.47
3305,12/08/2009,17,5001.29
3306,05/12/2010,50,230.23
3307,3/26/2011,3,13.71
3308,10/01/2009,46,300.07
3309,3/19/2010,46,2422.721
3310,10/27/2012,10,45.69
3311,03/08/2012,12,173.97
3312,1/18/2012,32,5934.39
3313,06/12/2011,28,1971.56
3314,8/24/2011,33,3093.76
3315,12/03/2012,6,1008.872
3316,04/03/2012,47,13382.01
3317,1/14/2010,19,2328.62
3318,06/10/2010,27,192.814
3319,11/06/2011,35,3532.96
3320,12/05/2009,24,416.4
3321,09/01/2009,1,11.35
3322,10/05/2011,9,122.14
3323,1/25/2010,11,1382.8
3324,6/22/2009,11,30.61
3325,12/09/2012,24,99.53
3326,5/20/2010,14,700.46
3327,06/01/2010,21,763.12
3328,07/02/2012,3,42.5
3329,10/10/2010,39,279.29
3330,8/21/2012,21,121.3
3331,2/25/2011,4,40.87
3332,11/25/2010,14,2066.63
3333,9/22/2011,48,1734.72
3334,12/10/2011,14,294.52
3335,3/26/2012,4,187.3995
3336,10/10/2011,15,241.89
3337,10/10/2011,43,83.34
3338,9/14/2009,7,296.84
3339,3/13/2010,23,139.19
3340,10/21/2012,17,1125.76
3341,02/01/2010,18,299.87
3342,7/15/2011,8,84.64
3343,06/02/2012,30,1136.44
3344,4/13/2009,1,3.42
3345,01/02/2011,24,138.75
3346,09/10/2011,5,95.38
3347,5/13/2012,36,251.05
3348,10/30/2010,49,261.02
3349,9/24/2012,30,243.49
3350,6/29/2010,45,311.1
3351,6/29/2010,43,452.93
3352,5/13/2010,16,1702.499
3353,1/13/2010,43,140.72
3354,03/01/2011,31,53.33
3355,4/24/2012,11,653.92
3356,1/15/2012,42,290.68
3357,10/16/2010,47,231.29
3358,5/17/2012,7,40.11
3359,05/09/2010,10,44.08
3360,7/24/2009,1,68.45
3361,04/06/2009,38,6532.48
3362,04/06/2009,41,241.9
3363,12/21/2011,46,1200.13
3364,5/13/2012,7,2202.45
3365,01/05/2012,28,169.22
3366,01/05/2012,10,1319.421
3367,01/05/2012,33,550.93
3368,5/27/2012,7,2236.16
3369,5/13/2012,43,1883.82
3370,8/20/2012,21,1490.56
3371,8/20/2012,17,105.44
3372,09/09/2012,28,1201.68
3373,09/09/2012,21,2784.57
3374,3/25/2010,22,5202.896
3375,04/12/2012,35,6608.24
3376,2/25/2011,2,7.98
3377,10/05/2009,49,8252.361
3378,10/05/2009,7,2205.84
3379,12/25/2011,15,3364.248
3380,5/20/2009,4,442.99
3381,12/09/2012,29,587.2
3382,12/09/2012,39,110.79
3383,1/22/2011,29,516.62
3384,4/23/2012,30,177.22
3385,5/14/2010,24,790.24
3386,1/16/2012,14,50.85
3387,04/11/2011,20,1077.8085
3388,04/11/2011,19,2899.98
3389,04/11/2011,36,233.38
3390,03/04/2011,19,127.48
3391,7/28/2009,40,2550.12
3392,5/21/2009,40,194.02
3393,4/22/2009,14,422.83
3394,05/04/2011,10,170.35
3395,09/12/2010,19,20329.8
3396,10/30/2012,15,2567.64
3397,02/06/2009,2,1838.18
3398,7/23/2010,12,1466.95
3399,7/23/2010,33,440.23
3400,4/27/2012,18,3136.2025
3401,8/15/2009,48,460.69
3402,1/31/2011,12,82.64
3403,6/15/2009,10,784.08
3404,6/15/2009,41,1085.61
3405,9/19/2011,41,6863.95
3406,06/10/2010,33,162.39
3407,8/25/2009,47,2519.55
3408,8/25/2009,46,1634.17
3409,2/15/2012,40,13367.82
3410,10/15/2010,34,16193.16
3411,10/04/2010,30,443.46
3412,1/29/2011,31,792.76
3413,8/26/2011,44,1453.704
3414,8/26/2011,34,7656.304
3415,12/07/2011,25,1412.98
3416,12/07/2011,39,19539.94
3417,9/15/2012,18,126.69
3418,9/15/2012,12,162.11
3419,03/03/2012,34,145.48
3420,2/24/2011,25,2427.25
3421,1/24/2009,5,318.31
3422,08/03/2010,7,368.0245
3423,11/30/2011,6,24.2
3424,7/26/2009,13,1619.51
3425,08/04/2012,45,463.93
3426,01/11/2009,29,138.17
3427,01/11/2009,18,216.87
3428,09/06/2012,16,75.77
3429,7/19/2012,12,488.65
3430,01/10/2012,35,12741.81
3431,11/23/2009,36,572.4
3432,4/28/2011,11,55.49
3433,7/27/2011,14,1885.41
3434,3/21/2011,7,407.8725
3435,2/14/2011,18,1731.104
3436,01/06/2011,15,5713.48
3437,2/19/2012,20,37.4
3438,11/01/2012,22,2052.2655
3439,4/15/2010,21,2172.702
3440,11/04/2009,25,88.37
3441,12/29/2011,14,36.74
3442,11/24/2011,14,436.78
3443,5/15/2010,46,1053.84
3444,11/02/2009,37,9517.6
3445,10/28/2012,46,6943.94
3446,12/25/2010,46,944.76
3447,5/21/2009,26,1204.5095
3448,8/26/2011,5,24.91
3449,9/26/2010,9,373.48
3450,5/26/2009,21,56.21
3451,06/07/2009,33,1683.69
3452,7/25/2010,9,130.43
3453,05/08/2010,1,423.3
3454,05/12/2010,38,2702.3
3455,10/16/2010,2,570.98
3456,03/09/2012,23,44.89
3457,2/23/2010,29,200.7
3458,10/10/2010,2,6.34
3459,10/10/2010,48,2996.93
3460,7/31/2010,3,554.32
3461,7/31/2010,15,1073.567
3462,5/14/2009,29,143.29
3463,01/10/2012,45,5811.97
3464,07/03/2010,23,1914.16
3465,10/04/2009,21,315.07
3466,7/24/2010,1,18.16
3467,12/05/2010,13,11169.95
3468,12/17/2009,23,39.13
3469,4/24/2012,48,166.13
3470,8/21/2011,17,3064.658
3471,5/13/2010,35,584.42
3472,10/25/2011,37,2192.63
3473,07/11/2009,16,230.74
3474,10/30/2012,28,31.2
3475,1/23/2011,41,396.15
3476,3/22/2011,33,1900.226
3477,04/10/2009,28,65.7
3478,04/10/2009,38,1685.07
3479,11/11/2011,47,3587.72
3480,2/14/2012,34,5634.3525
3481,06/12/2011,34,154.43
3482,11/01/2011,8,2302.36
3483,05/08/2011,24,437.478
3484,5/19/2009,2,32.6
3485,07/02/2012,42,802.46
3486,8/15/2009,34,223.76
3487,7/27/2011,13,1207.02
3488,5/28/2009,18,106.45
3489,01/09/2009,39,121.87
3490,01/11/2010,5,647.27
3491,2/13/2010,35,225.4
3492,12/13/2010,26,9225.65
3493,12/12/2012,18,1837.94
3494,12/12/2012,28,24391.16
3495,12/17/2010,48,90.05
3496,12/17/2010,46,7804.53
3497,10/20/2011,25,125.85
3498,08/07/2010,14,174.89
3499,5/24/2011,24,126.58
3500,5/24/2011,1,23.7
3501,01/05/2009,24,188.73
3502,4/30/2012,5,1679.58
3503,03/01/2010,7,560.51
3504,03/01/2010,31,189.95
3505,4/16/2010,35,589.24
3506,4/16/2010,25,233.05
3507,04/08/2009,27,129.1
3508,12/04/2010,22,38.26
3509,7/15/2011,30,4147.47
3510,10/29/2012,13,4002.14
3511,01/07/2009,3,10.58
3512,01/07/2009,3,2119.67
3513,01/07/2009,7,45923.76
3514,1/29/2012,14,80.6
3515,04/10/2012,8,136.61
3516,04/10/2012,42,2907.63
3517,10/23/2012,34,136.67
3518,12/04/2010,32,383.57
3519,12/04/2010,31,461.1
3520,4/29/2011,12,76.16
3521,5/25/2010,34,268.09
3522,5/25/2010,12,557.03
3523,5/25/2010,3,26.53
3524,5/25/2010,34,5133.9235
3525,10/04/2009,19,1184.45
3526,10/04/2009,20,25409.63
3527,10/04/2009,43,7308.283
3528,05/06/2010,14,63.52
3529,05/06/2010,44,1512.25
3530,07/02/2012,21,128.28
3531,4/13/2011,41,117.4
3532,01/05/2012,4,41.94
3533,01/05/2012,17,89.25
3534,01/05/2012,7,79.81
3535,9/24/2010,15,703.54
3536,9/24/2010,6,65.93
3537,9/24/2010,27,67.3
3538,2/15/2011,23,138.17
3539,3/28/2010,3,261.94
3540,3/28/2010,47,9574.82
3541,12/24/2011,50,510.56
3542,12/24/2011,18,389.52
3543,8/29/2009,12,33.43
3544,02/08/2010,44,12296.49
3545,02/08/2010,18,128.13
3546,12/28/2010,17,959.089
3547,10/28/2009,18,5459.32
3548,10/28/2009,37,1793.42
3549,10/28/2009,32,3080.07
3550,9/19/2010,10,149.25
3551,9/19/2010,1,10.14
3552,8/23/2012,37,1199.7
3553,10/07/2009,25,670.39
3554,10/07/2009,32,5618.4
3555,10/07/2009,42,5450.6
3556,03/05/2010,15,441.58
3557,1/30/2012,36,1644.22
3558,1/19/2011,8,40.26
3559,07/02/2009,45,4629.67
3560,02/07/2012,28,1650.411
3561,11/08/2011,33,240.27
3562,11/08/2011,24,6802.37
3563,04/08/2009,39,1357.53
3564,10/05/2011,12,502.01
3565,3/22/2009,44,7312.86
3566,3/22/2009,39,605.16
3567,5/23/2010,33,121
3568,5/23/2010,27,1484.185
3569,10/06/2010,31,1476.12
3570,10/20/2010,13,1764.97
3571,10/20/2010,50,238.34
3572,12/01/2012,41,3731.59
3573,12/01/2012,9,33367.85
3574,12/01/2012,44,1299.91
3575,3/14/2012,43,2009.05
3576,11/17/2011,3,3581.52
3577,11/17/2011,13,90.15
3578,7/30/2012,16,113.25
3579,09/03/2010,10,1642.43
3580,10/01/2011,26,6766.856
3581,7/27/2010,6,652.33
3582,4/25/2012,3,3.96
3583,7/23/2012,32,157.85
3584,7/14/2010,17,158.19
3585,12/03/2009,7,34.66
3586,6/29/2012,39,3755.43
3587,6/29/2012,32,347.93
3588,06/09/2009,15,138.84
3589,9/15/2011,36,79.02
3590,08/11/2011,33,1053.74
3591,9/22/2011,20,76.89
3592,10/20/2011,29,230.77
3593,10/20/2011,31,507.58
3594,12/20/2010,4,15.7
3595,2/24/2009,12,580.46
3596,9/19/2011,17,351.25
3597,03/07/2010,37,281.59
3598,03/07/2010,6,231.7525
3599,10/20/2009,44,161.8
3600,10/20/2009,37,64.36
3601,08/08/2011,49,450.66
3602,12/26/2010,17,213.06
3603,12/26/2010,7,1126.488
3604,06/08/2012,31,310.46
3605,1/30/2012,5,141.9755
3606,2/28/2011,9,53.18
3607,02/08/2009,38,607.42
3608,9/19/2012,24,76.06
3609,10/25/2011,30,396.6
3610,10/25/2011,32,6902.51
3611,11/29/2009,31,180.7
3612,11/29/2009,26,67.4
3613,7/21/2012,16,466.9475
3614,1/20/2010,5,1253.89
3615,02/03/2011,28,1103.67
3616,5/28/2009,28,1062.69
3617,12/03/2012,3,912.35
3618,9/23/2012,40,6147.24
3619,04/04/2009,8,70.55
3620,11/09/2010,20,34.94
3621,3/27/2009,46,9304.2
3622,3/27/2009,31,1685.05
3623,3/27/2009,3,57.48
3624,8/16/2009,24,4276.096
3625,01/10/2010,46,21390.44
3626,01/10/2010,7,169.75
3627,7/16/2010,21,7981.2
3628,5/20/2011,6,205.24
3629,5/20/2011,36,825.82
3630,7/17/2009,31,60.64
3631,08/07/2009,48,2482.034
3632,7/16/2012,16,9695.84
3633,7/16/2012,36,246.79
3634,7/16/2012,39,777.78
3635,06/04/2009,3,3029.97
3636,06/04/2009,34,241.04
3637,3/17/2012,5,44.17
3638,3/17/2012,37,192.92
3639,3/17/2012,37,10532.94
3640,01/10/2010,11,1091.47
3641,01/10/2010,35,112.59
3642,4/28/2011,3,210.5025
3643,09/02/2012,50,230.63
3644,09/02/2012,22,80.79
3645,7/28/2010,8,1095.27
3646,6/19/2012,34,9522.12
3647,6/19/2012,16,1985.6935
3648,12/30/2009,37,1420.89
3649,12/30/2009,48,27820.34
3650,12/30/2009,11,45.18
3651,11/27/2010,9,65.67
3652,3/18/2012,1,10.23
3653,01/08/2012,23,202.84
3654,01/08/2012,5,78.39
3655,01/08/2012,36,251.34
3656,12/30/2010,5,53.66
3657,9/16/2012,33,67.85
3658,12/07/2011,1,36.4
3659,12/07/2011,36,176.35
3660,12/27/2012,30,15337.58
3661,12/27/2012,42,3883.4715
3662,3/14/2009,38,5679.59
3663,4/21/2009,26,1029.29
3664,3/31/2012,1,184.18
3665,12/29/2012,36,12690.33
3666,8/16/2010,7,4667.28
3667,1/29/2010,28,5155.07
3668,12/28/2009,39,16468.55
3669,05/07/2012,10,707.3
3670,05/07/2012,48,335.64
3671,9/14/2010,23,872.97
3672,9/14/2010,19,545.71
3673,8/13/2011,7,261.17
3674,6/17/2009,26,342.4
3675,12/02/2011,25,450.28
3676,10/31/2010,50,929.81
3677,12/16/2011,31,1359.74
3678,12/16/2011,38,5228.2
3679,12/16/2011,41,7174.9435
3680,2/15/2009,13,136.24
3681,7/26/2012,31,454.58
3682,8/24/2012,24,550.68
3683,8/24/2012,18,120.96
3684,11/21/2010,19,2569.6265
3685,03/12/2009,20,1388.91
3686,03/12/2009,34,1806.65
3687,03/01/2012,46,410.03
3688,7/16/2012,17,3801.27
3689,02/10/2011,31,226.15
3690,3/30/2010,35,1794.03
3691,1/19/2012,13,109.58
3692,11/03/2012,6,43.9
3693,11/03/2012,50,236.28
3694,8/21/2012,33,136.79
3695,10/17/2012,31,336.34
3696,5/14/2010,36,3610.85
3697,05/05/2010,46,1396.75
3698,3/13/2011,20,159.71
3699,02/07/2011,37,187.37
3700,7/24/2009,43,84.61
3701,08/09/2010,3,24.36
3702,4/15/2009,28,443.73
3703,06/07/2010,6,188.44
3704,06/07/2010,13,1265.497
3705,05/08/2011,23,230.41
3706,05/08/2011,48,5163.0105
3707,10/16/2012,10,19.36
3708,2/17/2010,31,538.3
3709,12/02/2009,9,61.43
3710,12/02/2009,6,129.5
3711,12/02/2009,10,125.95
3712,12/02/2009,43,90.93
3713,5/13/2009,28,865.35
3714,5/13/2009,22,823.07
3715,10/08/2009,16,68.04
3716,10/08/2009,27,331.17
3717,09/08/2012,3,26.13
3718,7/29/2012,9,55.49
3719,03/04/2012,24,132.02
3720,09/09/2011,39,20596.58
3721,1/21/2009,33,139.98
3722,12/26/2009,15,1393.39
3723,12/26/2009,42,601.52
3724,02/08/2012,29,169.61
3725,02/08/2012,24,1247.9275
3726,3/30/2009,2,29.03
3727,1/24/2010,42,2252.262
3728,1/24/2010,47,279.01
3729,4/30/2011,21,2561.6705
3730,11/08/2009,24,2004.4
3731,11/14/2010,9,96.52
3732,11/14/2010,4,115.17
3733,12/11/2009,41,222.65
3734,1/16/2009,36,76.48
3735,1/16/2009,2,373.27
3736,5/25/2009,24,113.23
3737,5/25/2009,34,889.84
3738,07/06/2009,6,63.61
3739,07/06/2009,9,519.9535
3740,07/06/2009,41,5636.3075
3741,03/05/2011,50,7663.74
3742,9/25/2012,35,224.58
3743,9/25/2012,36,138.59
3744,9/25/2012,19,97.06
3745,04/05/2011,23,258.74
3746,12/11/2011,43,12858.88
3747,12/11/2011,28,146.69
3748,11/13/2011,28,49.49
3749,11/13/2011,11,404.1495
3750,01/10/2011,17,1782.68
3751,1/23/2010,48,280.87
3752,2/17/2012,42,5361.08
3753,11/12/2009,10,670.03
3754,6/19/2010,28,164.5
3755,11/10/2012,12,1769.74
3756,11/10/2012,42,638.07
3757,5/22/2011,38,468.95
3758,8/22/2010,38,1142.485
3759,9/16/2012,20,2104.991
3760,07/03/2009,19,28.34
3761,09/01/2012,35,343.92
3762,03/03/2010,2,7.75
3763,11/01/2010,43,2433.53
3764,11/01/2010,26,1368.03
3765,11/01/2010,41,260.64
3766,11/01/2010,32,1250.4265
3767,8/21/2009,20,3878.49
3768,3/15/2010,36,580.04
3769,7/18/2012,42,1392.77
3770,2/21/2010,12,1940.21
3771,2/21/2010,44,1717.21
3772,01/11/2012,40,250.13
3773,04/03/2009,29,1958.32
3774,9/15/2009,25,81.76
3775,09/11/2009,4,28.15
3776,09/11/2009,37,558.77
3777,9/29/2009,29,209.3
3778,4/27/2012,34,61.45
3779,02/12/2011,35,5407.9
3780,12/31/2009,47,8216.593
3781,12/31/2009,10,130.36
3782,12/31/2009,1,200.57
3783,9/20/2010,13,80
3784,9/20/2010,8,137.42
3785,3/29/2012,28,174.1
3786,3/29/2012,32,693.17
3787,10/03/2011,40,115.51
3788,12/10/2011,31,187.13
3789,01/11/2010,27,360.7
3790,08/09/2012,31,7323.78
3791,12/13/2012,21,1537.5
3792,08/06/2009,46,259.25
3793,6/15/2011,35,99.13
3794,8/23/2010,18,274.32
3795,02/10/2011,26,171.14
3796,12/20/2010,43,7731.09
3797,12/20/2010,33,10162.576
3798,12/20/2010,33,5834.6465
3799,10/18/2012,19,86.48
3800,9/17/2010,28,327.95
3801,9/17/2010,47,5606.91
3802,11/23/2010,1,129.88
3803,4/16/2012,23,86.53
3804,8/20/2011,20,269.66
3805,12/17/2011,4,28.34
3806,12/17/2011,7,405.3395
3807,4/24/2009,11,113.19
3808,4/24/2009,13,196.04
3809,4/24/2009,28,140.02
3810,08/02/2012,48,2006.38
3811,5/21/2012,7,1134.05
3812,5/21/2012,28,1470.0495
3813,7/27/2010,47,1020.88
3814,01/04/2011,41,11883.2
3815,4/29/2012,6,120.38
3816,03/05/2009,36,2051.8235
3817,11/05/2012,22,621.21
3818,7/14/2012,2,13.29
3819,10/29/2010,7,2423.06
3820,11/29/2011,25,667.64
3821,3/31/2010,9,98.24
3822,12/29/2012,40,181.8
3823,1/31/2012,35,648.58
3824,1/31/2012,43,270.56
3825,11/01/2011,31,233.2
3826,11/01/2011,16,79.53
3827,11/01/2011,43,1680.977
3828,10/18/2012,19,2002.4
3829,07/12/2011,5,24.3
3830,07/12/2011,14,322.61
3831,10/04/2011,2,31.7
3832,10/04/2011,3,143.9815
3833,11/02/2011,20,52.7
3834,9/19/2011,10,1124.244
3835,10/20/2011,23,415.055
3836,9/30/2012,40,73.62
3837,6/30/2010,37,1287.94
3838,6/30/2010,39,585.36
3839,9/17/2012,22,11022.53
3840,9/17/2012,25,377.37
3841,9/17/2012,47,1200.7
3842,5/28/2009,11,73.62
