StatusKey,reservation_status_date,is_canceled,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,days_in_waiting_list,reservation_status,stays_in_weekend_nights,stays_in_week_nights
4169,2016-01-01,1,0,0,0,0,Canceled,0,2
4170,2016-01-01,0,0,0,0,0,Check-Out,2,5
4171,2016-01-01,1,0,0,0,0,Canceled,2,9
4172,2016-01-01,0,0,0,2,0,Check-Out,0,2
4173,2016-01-01,0,0,0,0,0,Check-Out,2,4
4174,2016-01-01,1,0,0,0,0,Canceled,1,4
4175,2016-01-01,1,0,0,0,0,No-Show,0,1
4176,2016-01-01,0,0,0,0,0,Check-Out,2,6
4177,2016-01-01,0,0,0,0,0,Check-Out,2,3
4178,2016-01-01,0,0,0,0,0,Check-Out,1,3
4179,2016-01-01,0,0,0,0,0,Check-Out,0,3
4180,2016-01-01,0,0,0,0,0,Check-Out,0,2
4181,2016-01-01,0,0,0,0,0,Check-Out,0,1
4182,2016-01-02,0,0,0,0,111,Check-Out,0,3
4183,2016-01-02,0,0,0,0,0,Check-Out,2,8
4184,2016-01-02,1,0,0,0,0,No-Show,1,1
4185,2016-01-02,0,1,0,0,0,Check-Out,0,2
4186,2016-01-02,1,0,0,0,0,Canceled,2,7
4187,2016-01-02,0,1,0,1,0,Check-Out,0,3
4188,2016-01-02,0,0,0,0,0,Check-Out,1,4
4189,2016-01-02,1,0,1,0,0,Canceled,0,2
4190,2016-01-02,1,0,0,0,0,Canceled,1,3
4191,2016-01-02,1,0,1,0,0,Canceled,2,8
4192,2016-01-02,1,0,0,0,0,Canceled,1,2
4193,2016-01-02,0,0,0,0,0,Check-Out,2,5
4194,2016-01-02,0,0,0,0,0,Check-Out,2,4
4195,2016-01-02,0,0,0,0,0,Check-Out,0,4
4196,2016-01-02,0,0,0,0,111,Check-Out,0,4
4197,2016-01-02,0,0,0,0,0,Check-Out,0,3
4198,2016-01-02,0,0,0,0,0,Check-Out,0,2
4199,2016-01-02,0,0,0,0,0,Check-Out,0,1
4200,2016-01-02,0,1,0,1,0,Check-Out,0,1
4201,2016-01-03,0,0,0,1,0,Check-Out,0,4
4202,2016-01-03,1,0,0,0,0,Canceled,1,2
4203,2016-01-03,0,1,0,1,0,Check-Out,0,5
4204,2016-01-03,0,1,0,1,0,Check-Out,0,4
4205,2016-01-03,1,0,0,0,0,Canceled,2,3
4206,2016-01-03,1,0,0,0,0,Canceled,1,5
4207,2016-01-03,0,0,0,0,0,Check-Out,1,5
4208,2016-01-03,1,0,0,0,0,Canceled,2,5
4209,2016-01-03,0,1,0,0,0,Check-Out,0,3
4210,2016-01-03,1,0,0,0,0,Canceled,0,1
4211,2016-01-03,0,0,0,0,122,Check-Out,0,4
4212,2016-01-03,1,0,0,0,0,Canceled,2,1
4213,2016-01-03,0,0,0,0,0,Check-Out,0,5
4214,2016-01-03,1,0,0,0,0,Canceled,1,0
4215,2016-01-03,0,0,0,0,0,Check-Out,0,3
4216,2016-01-03,0,0,0,0,0,Check-Out,0,1
4217,2016-01-03,0,0,0,0,0,Check-Out,2,6
4218,2016-01-03,1,0,0,0,0,Canceled,1,4
4219,2016-01-03,0,0,0,0,0,Check-Out,0,2
4220,2016-01-03,1,0,0,0,0,Canceled,0,4
4221,2016-01-03,1,0,0,0,0,Canceled,0,2
4222,2016-01-03,0,0,0,0,0,Check-Out,0,4
4223,2016-01-03,0,0,0,0,0,Check-Out,2,5
4224,2016-01-03,0,0,0,0,0,Check-Out,2,9
4225,2016-01-04,1,0,0,0,0,Canceled,0,1
4226,2016-01-04,1,0,0,0,0,Canceled,1,2
4227,2016-01-04,1,0,0,0,0,Canceled,2,6
4228,2016-01-04,1,0,0,0,0,Canceled,1,3
4229,2016-01-04,1,0,0,0,0,Canceled,2,5
4230,2016-01-04,1,0,1,0,0,Canceled,0,1
4231,2016-01-04,0,0,0,0,122,Check-Out,1,4
4232,2016-01-04,1,1,1,0,0,Canceled,2,5
4233,2016-01-04,1,0,1,0,0,Canceled,1,3
4234,2016-01-04,1,0,1,0,0,Canceled,8,22
4235,2016-01-04,1,0,0,0,0,Canceled,0,2
4236,2016-01-04,1,0,0,0,0,Canceled,2,3
4237,2016-01-04,1,0,0,0,0,Canceled,2,4
4238,2016-01-04,1,0,0,0,0,Canceled,0,3
4239,2016-01-04,1,0,0,0,0,Canceled,2,2
4240,2016-01-04,1,0,0,0,0,Canceled,4,6
4241,2016-01-04,0,0,0,0,0,Check-Out,3,9
4242,2016-01-04,0,0,0,0,0,Check-Out,1,2
4243,2016-01-04,0,0,0,0,0,Check-Out,1,1
4244,2016-01-04,0,0,0,0,0,Check-Out,1,4
4245,2016-01-04,1,0,0,0,0,No-Show,0,0
4246,2016-01-04,0,0,0,0,0,Check-Out,1,0
4247,2016-01-04,0,0,0,0,0,Check-Out,1,3
4248,2016-01-04,0,0,0,0,0,Check-Out,2,5
4249,2016-01-04,0,1,0,0,0,Check-Out,0,0
4250,2016-01-04,0,0,0,0,0,Check-Out,0,0
4251,2016-01-04,1,0,0,0,0,Canceled,1,1
4252,2016-01-04,0,0,0,0,0,Check-Out,1,5
4253,2016-01-05,1,0,0,0,0,Canceled,2,4
4254,2016-01-05,1,0,0,0,0,Canceled,4,10
4255,2016-01-05,1,0,0,0,0,Canceled,1,5
4256,2016-01-05,0,0,0,0,0,Check-Out,2,2
4257,2016-01-05,0,1,0,0,0,Check-Out,2,1
4258,2016-01-05,0,0,0,0,122,Check-Out,2,4
4259,2016-01-05,0,0,0,0,0,Check-Out,2,4
4260,2016-01-05,1,0,1,0,0,Canceled,1,5
4261,2016-01-05,1,0,0,0,0,Canceled,1,3
4262,2016-01-05,0,0,0,0,0,Check-Out,8,20
4263,2016-01-05,0,0,0,0,0,Check-Out,2,3
4264,2016-01-05,0,0,0,0,0,Check-Out,6,13
4265,2016-01-05,0,0,0,0,0,Check-Out,0,0
4266,2016-01-05,1,0,0,0,0,No-Show,0,1
4267,2016-01-05,0,0,0,0,0,Check-Out,2,5
4268,2016-01-05,1,0,0,0,0,Canceled,2,2
4269,2016-01-05,1,0,1,0,0,Canceled,0,4
4270,2016-01-05,0,1,0,0,0,Check-Out,0,0
4271,2016-01-05,0,0,0,0,0,Check-Out,2,1
4272,2016-01-05,1,0,0,0,0,Canceled,0,3
4273,2016-01-05,1,0,0,0,0,Canceled,1,2
4274,2016-01-05,0,0,0,0,0,Check-Out,1,0
4275,2016-01-05,0,1,0,4,0,Check-Out,1,0
4276,2016-01-05,1,0,0,0,0,Canceled,4,6
4277,2016-01-05,0,0,0,0,0,Check-Out,2,0
4278,2016-01-05,1,0,0,0,0,Canceled,2,1
4279,2016-01-05,0,0,0,1,0,Check-Out,4,9
4280,2016-01-05,1,0,0,0,0,Canceled,0,1
4281,2016-01-05,1,0,0,0,0,Canceled,2,3
4282,2016-01-05,0,0,0,0,0,Check-Out,4,6
4283,2016-01-05,1,0,0,0,0,Canceled,3,5
4284,2016-01-05,1,0,0,0,0,Canceled,0,2
4285,2016-01-05,1,0,0,0,0,Canceled,2,5
4286,2016-01-05,1,0,0,0,0,Canceled,2,7
4287,2016-01-06,1,0,0,0,0,Canceled,2,5
4288,2016-01-06,1,0,0,0,0,Canceled,0,3
4289,2016-01-06,1,0,0,0,0,Canceled,1,1
4290,2016-01-06,1,0,0,0,0,Canceled,2,3
4291,2016-01-06,1,0,0,0,0,Canceled,2,0
4292,2016-01-06,1,0,0,0,0,Canceled,0,4
4293,2016-01-06,1,0,0,0,0,Canceled,6,13
4294,2016-01-06,1,0,0,0,0,Canceled,2,1
4295,2016-01-06,1,0,0,0,0,Canceled,2,4
4296,2016-01-06,1,0,0,0,0,Canceled,0,2
4297,2016-01-06,1,0,0,0,0,Canceled,4,10
4298,2016-01-06,0,0,0,0,0,Check-Out,2,2
4299,2016-01-06,0,0,0,0,0,Check-Out,1,1
4300,2016-01-06,1,0,0,0,0,Canceled,1,2
4301,2016-01-06,0,0,0,0,0,Check-Out,2,3
4302,2016-01-06,0,0,0,0,0,Check-Out,2,1
4303,2016-01-06,0,0,0,0,0,Check-Out,2,4
4304,2016-01-06,0,0,0,0,0,Check-Out,0,1
4305,2016-01-06,1,0,1,0,0,Canceled,0,1
4306,2016-01-06,1,0,1,0,0,Canceled,1,2
4307,2016-01-06,1,0,1,0,0,Canceled,0,2
4308,2016-01-06,0,1,0,4,0,Check-Out,0,1
4309,2016-01-06,1,1,1,0,0,Canceled,6,14
4310,2016-01-07,0,1,0,1,0,Check-Out,0,2
4311,2016-01-07,1,0,0,0,0,Canceled,0,4
4312,2016-01-07,1,0,0,0,0,Canceled,2,5
4313,2016-01-07,0,0,0,0,0,Check-Out,2,7
4314,2016-01-07,0,1,0,6,0,Check-Out,0,2
4315,2016-01-07,0,1,1,0,0,Check-Out,0,2
4316,2016-01-07,1,0,0,0,0,No-Show,0,3
4317,2016-01-07,0,0,0,0,0,Check-Out,2,5
4318,2016-01-07,0,1,0,3,0,Check-Out,0,1
4319,2016-01-07,0,1,0,2,0,Check-Out,0,1
4320,2016-01-07,1,0,0,0,0,Canceled,1,0
4321,2016-01-07,1,0,0,0,63,Canceled,0,3
4322,2016-01-07,0,1,2,15,0,Check-Out,1,2
4323,2016-01-07,1,0,0,0,0,Canceled,2,1
4324,2016-01-07,0,0,0,0,0,Check-Out,0,2
4325,2016-01-07,1,0,0,0,0,Canceled,4,11
4326,2016-01-07,1,0,1,0,0,Canceled,2,0
4327,2016-01-07,1,0,1,0,0,Canceled,2,6
4328,2016-01-07,0,0,0,0,0,Check-Out,2,2
4329,2016-01-07,0,0,0,0,0,Check-Out,1,2
4330,2016-01-07,1,0,0,0,0,Canceled,0,2
4331,2016-01-07,0,0,0,0,0,Check-Out,2,3
4332,2016-01-07,1,0,0,0,0,Canceled,0,1
4333,2016-01-07,1,0,1,0,0,Canceled,0,2
4334,2016-01-07,1,0,0,0,0,Canceled,4,6
4335,2016-01-07,1,0,0,0,63,Canceled,0,2
4336,2016-01-07,0,0,0,1,0,Check-Out,0,2
4337,2016-01-07,0,0,0,0,0,Check-Out,0,1
4338,2016-01-08,1,0,0,0,0,Canceled,4,10
4339,2016-01-08,0,1,0,1,0,Check-Out,0,1
4340,2016-01-08,1,0,0,0,0,Canceled,1,3
4341,2016-01-08,1,0,0,0,62,Canceled,0,3
4342,2016-01-08,0,1,0,12,0,Check-Out,0,3
4343,2016-01-08,1,0,0,0,0,Canceled,3,7
4344,2016-01-08,0,0,0,3,0,Check-Out,0,1
4345,2016-01-08,1,0,0,0,0,No-Show,1,2
4346,2016-01-08,0,1,0,3,0,Check-Out,0,1
4347,2016-01-08,1,0,0,0,0,Canceled,0,4
4348,2016-01-08,0,1,2,9,0,Check-Out,0,1
4349,2016-01-08,1,0,0,0,0,Canceled,0,1
4350,2016-01-08,1,0,0,0,0,No-Show,0,2
4351,2016-01-08,1,0,0,0,0,Canceled,2,3
4352,2016-01-08,0,0,0,0,0,Check-Out,2,5
4353,2016-01-08,0,1,11,0,0,Check-Out,0,1
4354,2016-01-08,1,0,0,0,0,Canceled,2,2
4355,2016-01-08,0,1,0,1,0,Check-Out,0,3
4356,2016-01-08,1,0,0,0,0,Canceled,2,5
4357,2016-01-08,1,0,0,0,0,Canceled,0,2
4358,2016-01-08,0,0,0,0,0,Check-Out,0,1
4359,2016-01-08,0,1,0,2,0,Check-Out,0,1
4360,2016-01-08,0,0,0,0,0,Check-Out,2,3
4361,2016-01-08,0,0,0,0,0,Check-Out,1,3
4362,2016-01-08,1,0,0,0,0,Canceled,2,0
4363,2016-01-08,0,1,0,1,0,Check-Out,1,3
4364,2016-01-08,0,0,0,0,0,Check-Out,0,2
4365,2016-01-08,1,0,0,0,0,Canceled,0,3
4366,2016-01-08,1,0,0,0,0,Canceled,1,1
4367,2016-01-08,1,0,0,0,0,Canceled,1,2
4368,2016-01-08,0,0,0,0,0,Check-Out,0,0
4369,2016-01-08,0,0,0,0,0,Check-Out,0,3
4370,2016-01-08,0,0,0,10,0,Check-Out,0,2
4371,2016-01-08,1,0,0,0,80,Canceled,0,2
4372,2016-01-08,0,0,0,0,0,Check-Out,2,4
4373,2016-01-09,0,0,0,0,0,Check-Out,2,5
4374,2016-01-09,1,0,0,0,0,Canceled,2,4
4375,2016-01-09,0,0,0,0,0,Check-Out,2,7
4376,2016-01-09,0,0,0,0,0,Check-Out,1,4
4377,2016-01-09,1,0,0,0,0,Canceled,3,5
4378,2016-01-09,1,0,0,0,0,Canceled,0,2
4379,2016-01-09,0,0,0,0,0,Check-Out,2,6
4380,2016-01-09,0,0,0,0,0,Check-Out,0,2
4381,2016-01-09,0,1,0,0,0,Check-Out,0,1
4382,2016-01-09,1,0,0,0,0,Canceled,0,4
4383,2016-01-09,1,0,0,0,0,Canceled,1,5
4384,2016-01-09,1,0,0,0,0,Canceled,1,1
4385,2016-01-09,0,0,0,0,0,Check-Out,0,3
4386,2016-01-09,1,0,0,0,0,Canceled,0,1
4387,2016-01-09,0,1,0,1,0,Check-Out,0,3
4388,2016-01-09,1,0,0,0,0,Canceled,1,3
4389,2016-01-09,1,0,0,0,0,Canceled,2,2
4390,2016-01-09,0,0,0,1,0,Check-Out,0,2
4391,2016-01-09,1,0,0,0,0,Canceled,2,5
4392,2016-01-09,0,0,0,0,0,Check-Out,0,4
4393,2016-01-09,1,0,0,0,0,Canceled,2,1
4394,2016-01-09,1,0,0,0,0,Canceled,3,9
4395,2016-01-09,0,0,0,0,0,Check-Out,2,4
4396,2016-01-09,0,1,0,0,0,Check-Out,0,0
4397,2016-01-09,0,0,0,0,0,Check-Out,0,1
4398,2016-01-09,0,1,1,2,0,Check-Out,0,1
4399,2016-01-09,0,0,1,0,0,Check-Out,4,9
4400,2016-01-10,1,0,0,0,0,Canceled,0,3
4401,2016-01-10,0,0,0,0,0,Check-Out,1,5
4402,2016-01-10,0,0,0,0,0,Check-Out,0,3
4403,2016-01-10,1,0,0,0,0,No-Show,2,2
4404,2016-01-10,0,0,0,0,0,Check-Out,2,5
4405,2016-01-10,1,0,0,0,0,No-Show,4,6
4406,2016-01-10,0,1,11,0,0,Check-Out,0,2
4407,2016-01-10,1,0,0,0,0,No-Show,6,14
4408,2016-01-10,0,1,0,0,0,Check-Out,0,4
4409,2016-01-10,0,1,0,0,0,Check-Out,0,1
4410,2016-01-10,1,0,0,0,0,Canceled,2,1
4411,2016-01-10,1,0,0,0,0,Canceled,2,3
4412,2016-01-10,0,0,0,0,0,Check-Out,0,5
4413,2016-01-10,0,0,0,0,0,Check-Out,0,1
4414,2016-01-10,1,0,0,0,0,Canceled,0,2
4415,2016-01-10,0,1,0,0,0,Check-Out,0,2
4416,2016-01-10,1,0,0,0,0,Canceled,0,1
4417,2016-01-10,1,0,0,0,0,Canceled,0,5
4418,2016-01-10,0,0,0,0,0,Check-Out,0,4
4419,2016-01-10,1,0,0,0,0,Canceled,2,2
4420,2016-01-10,0,0,0,0,0,Check-Out,0,0
4421,2016-01-10,0,0,0,0,0,Check-Out,0,2
4422,2016-01-11,1,0,0,0,0,Canceled,3,7
4423,2016-01-11,1,0,0,0,0,Canceled,1,1
4424,2016-01-11,0,0,0,0,0,Check-Out,1,1
4425,2016-01-11,1,0,0,0,0,Canceled,2,1
4426,2016-01-11,1,0,0,0,0,Canceled,1,4
4427,2016-01-11,0,0,0,0,0,Check-Out,3,5
4428,2016-01-11,0,0,0,0,0,Check-Out,2,5
4429,2016-01-11,0,1,0,1,0,Check-Out,1,1
4430,2016-01-11,1,0,0,0,0,Canceled,2,8
4431,2016-01-11,1,0,0,0,0,Canceled,2,7
4432,2016-01-11,1,0,0,0,0,Canceled,1,3
4433,2016-01-11,1,0,0,0,0,Canceled,0,4
4434,2016-01-11,0,0,0,0,0,Check-Out,1,3
4435,2016-01-11,1,0,0,0,0,Canceled,3,6
4436,2016-01-11,1,0,0,0,0,Canceled,1,2
4437,2016-01-11,1,0,0,0,0,No-Show,2,5
4438,2016-01-11,1,0,0,0,0,Canceled,0,2
4439,2016-01-11,0,0,0,0,0,Check-Out,1,2
4440,2016-01-11,1,0,0,0,0,Canceled,2,2
4441,2016-01-11,1,0,0,0,0,Canceled,4,5
4442,2016-01-11,0,0,0,0,0,Check-Out,1,4
4443,2016-01-11,0,0,0,0,0,Check-Out,1,0
4444,2016-01-11,1,0,0,0,0,Canceled,0,3
4445,2016-01-11,0,0,0,0,0,Check-Out,4,10
4446,2016-01-11,0,1,11,1,0,Check-Out,1,1
4447,2016-01-11,1,0,0,0,0,Canceled,2,5
4448,2016-01-11,1,0,0,0,0,Canceled,0,1
4449,2016-01-11,1,0,0,0,0,Canceled,4,7
4450,2016-01-11,1,0,0,0,0,Canceled,4,12
4451,2016-01-12,1,0,0,0,0,Canceled,1,3
4452,2016-01-12,1,0,0,0,0,No-Show,6,18
4453,2016-01-12,0,0,0,0,0,Check-Out,2,0
4454,2016-01-12,1,0,0,0,0,No-Show,4,10
4455,2016-01-12,1,0,0,0,0,Canceled,2,1
4456,2016-01-12,1,0,0,0,0,Canceled,1,2
4457,2016-01-12,1,0,0,0,0,Canceled,0,2
4458,2016-01-12,1,0,0,0,0,Canceled,2,2
4459,2016-01-12,1,0,0,0,0,Canceled,2,8
4460,2016-01-12,0,0,0,1,0,Check-Out,1,0
4461,2016-01-12,1,0,0,0,0,No-Show,2,10
4462,2016-01-12,1,0,0,0,0,Canceled,1,1
4463,2016-01-12,0,1,0,5,0,Check-Out,1,0
4464,2016-01-12,1,0,0,0,0,No-Show,0,2
4465,2016-01-12,0,0,0,0,0,Check-Out,2,3
4466,2016-01-12,0,0,0,0,0,Check-Out,2,2
4467,2016-01-12,0,0,0,0,0,Check-Out,1,0
4468,2016-01-12,0,0,0,0,0,Check-Out,0,0
4469,2016-01-12,1,0,0,0,0,Canceled,2,5
4470,2016-01-12,1,0,0,0,0,Canceled,0,3
4471,2016-01-12,1,0,0,0,0,Canceled,0,1
4472,2016-01-12,1,0,0,0,0,Canceled,4,10
4473,2016-01-12,0,0,0,0,0,Check-Out,2,1
4474,2016-01-12,1,0,0,0,0,Canceled,1,4
4475,2016-01-12,0,1,0,1,0,Check-Out,1,0
4476,2016-01-12,1,0,0,0,0,Canceled,8,22
4477,2016-01-13,1,0,0,0,0,Canceled,0,1
4478,2016-01-13,0,1,0,1,0,Check-Out,0,0
4479,2016-01-13,1,0,0,0,0,Canceled,1,2
4480,2016-01-13,0,1,0,0,0,Check-Out,0,1
4481,2016-01-13,0,0,0,0,0,Check-Out,2,4
4482,2016-01-13,0,1,0,2,0,Check-Out,0,1
4483,2016-01-13,0,0,0,0,0,Check-Out,0,0
4484,2016-01-13,0,0,0,0,0,Check-Out,1,1
4485,2016-01-13,0,1,0,3,0,Check-Out,0,1
4486,2016-01-13,0,1,0,1,0,Check-Out,1,1
4487,2016-01-13,0,0,0,0,0,Check-Out,0,1
4488,2016-01-13,1,0,0,0,0,Canceled,2,1
4489,2016-01-13,0,0,0,0,0,Check-Out,2,2
4490,2016-01-13,1,0,0,0,0,Canceled,0,3
4491,2016-01-13,0,0,0,0,0,Check-Out,2,1
4492,2016-01-13,1,0,0,0,0,No-Show,0,1
4493,2016-01-13,1,0,0,0,0,Canceled,0,2
4494,2016-01-13,1,0,0,0,0,Canceled,1,1
4495,2016-01-13,1,0,0,0,0,No-Show,4,12
4496,2016-01-13,0,0,0,0,0,Check-Out,2,3
4497,2016-01-13,1,0,0,0,0,Canceled,2,5
4498,2016-01-13,1,0,0,0,0,Canceled,1,4
4499,2016-01-13,0,1,0,5,0,Check-Out,0,1
4500,2016-01-13,0,1,0,1,0,Check-Out,0,1
4501,2016-01-13,1,0,0,0,0,No-Show,4,10
4502,2016-01-13,0,1,0,2,0,Check-Out,1,1
4503,2016-01-13,1,0,0,0,0,Canceled,2,2
4504,2016-01-13,1,0,0,0,0,Canceled,0,4
4505,2016-01-14,1,0,0,0,0,Canceled,1,3
4506,2016-01-14,0,1,0,2,0,Check-Out,0,1
4507,2016-01-14,1,0,0,0,0,Canceled,0,3
4508,2016-01-14,1,0,0,0,0,Canceled,2,1
4509,2016-01-14,0,1,1,0,0,Check-Out,0,2
4510,2016-01-14,1,0,0,0,0,Canceled,1,1
4511,2016-01-14,0,0,0,0,0,Check-Out,0,2
4512,2016-01-14,1,0,0,0,0,No-Show,4,10
4513,2016-01-14,1,0,0,0,0,Canceled,0,2
4514,2016-01-14,0,0,0,0,0,Check-Out,3,7
4515,2016-01-14,0,0,0,4,0,Check-Out,0,1
4516,2016-01-14,1,0,0,0,0,No-Show,0,1
4517,2016-01-14,1,0,0,0,0,No-Show,1,3
4518,2016-01-14,1,0,0,0,0,Canceled,2,0
4519,2016-01-14,0,1,2,16,0,Check-Out,1,2
4520,2016-01-14,0,0,0,0,0,Check-Out,0,1
4521,2016-01-14,0,0,0,0,0,Check-Out,1,2
4522,2016-01-14,0,0,0,0,0,Check-Out,8,20
4523,2016-01-14,0,0,0,0,0,Check-Out,2,2
4524,2016-01-14,1,0,0,0,0,Canceled,3,6
4525,2016-01-14,0,0,0,2,0,Check-Out,0,1
4526,2016-01-14,1,1,1,0,0,No-Show,0,1
4527,2016-01-14,1,0,0,0,0,Canceled,2,5
4528,2016-01-14,0,0,0,0,0,Check-Out,2,5
4529,2016-01-14,0,1,0,7,0,Check-Out,1,2
4530,2016-01-14,0,1,0,0,0,Check-Out,1,2
4531,2016-01-14,0,1,11,4,0,Check-Out,0,2
4532,2016-01-14,1,0,0,0,0,Canceled,4,10
4533,2016-01-14,0,0,0,1,0,Check-Out,0,2
4534,2016-01-14,0,1,0,1,0,Check-Out,1,2
4535,2016-01-14,1,0,0,0,0,Canceled,1,2
4536,2016-01-14,1,0,0,0,0,Canceled,1,4
4537,2016-01-14,1,0,0,0,0,Canceled,2,2
4538,2016-01-15,0,0,0,0,0,Check-Out,2,5
4539,2016-01-15,1,0,0,0,0,Canceled,2,4
4540,2016-01-15,0,1,0,2,0,Check-Out,1,3
4541,2016-01-15,0,1,0,1,0,Check-Out,0,2
4542,2016-01-15,0,0,0,0,0,Check-Out,2,4
4543,2016-01-15,0,1,0,8,0,Check-Out,0,1
4544,2016-01-15,0,0,0,0,0,Check-Out,2,3
4545,2016-01-15,1,0,0,0,0,Canceled,1,4
4546,2016-01-15,0,1,0,1,0,Check-Out,0,1
4547,2016-01-15,1,0,0,0,0,Canceled,6,14
4548,2016-01-15,1,0,0,0,0,Canceled,2,7
4549,2016-01-15,1,0,0,0,0,Canceled,2,1
4550,2016-01-15,1,0,0,0,0,Canceled,1,2
4551,2016-01-15,1,0,0,0,0,Canceled,0,2
4552,2016-01-15,0,1,0,2,0,Check-Out,0,2
4553,2016-01-15,1,0,0,0,0,Canceled,3,7
4554,2016-01-15,0,1,0,2,0,Check-Out,0,1
4555,2016-01-15,1,0,0,0,0,No-Show,2,2
4556,2016-01-15,0,1,11,4,0,Check-Out,0,3
4557,2016-01-15,0,0,0,0,0,Check-Out,0,2
4558,2016-01-15,0,1,11,4,0,Check-Out,0,1
4559,2016-01-15,0,0,0,0,0,Check-Out,1,3
4560,2016-01-15,0,0,0,0,0,Check-Out,0,3
4561,2016-01-15,0,1,11,4,0,Check-Out,0,2
4562,2016-01-15,0,0,0,0,0,Check-Out,0,1
4563,2016-01-15,1,0,0,0,0,Canceled,2,5
4564,2016-01-15,1,0,0,0,0,Canceled,4,7
4565,2016-01-15,1,0,0,0,0,Canceled,1,3
4566,2016-01-15,1,0,0,0,0,Canceled,2,3
4567,2016-01-15,0,0,0,1,0,Check-Out,0,1
4568,2016-01-15,1,0,0,0,0,Canceled,2,6
4569,2016-01-15,1,0,0,0,0,Canceled,2,2
4570,2016-01-15,0,0,0,1,0,Check-Out,0,2
4571,2016-01-15,0,1,0,3,0,Check-Out,0,1
4572,2016-01-15,1,0,0,0,0,Canceled,1,1
4573,2016-01-15,0,1,0,13,0,Check-Out,0,2
4574,2016-01-15,1,0,0,0,0,Canceled,7,19
4575,2016-01-15,1,0,0,0,0,Canceled,0,1
4576,2016-01-15,1,0,0,0,0,Canceled,0,3
4577,2016-01-16,1,0,0,0,0,Canceled,2,1
4578,2016-01-16,1,0,0,0,24,Canceled,1,3
4579,2016-01-16,1,0,0,0,3,Canceled,0,3
4580,2016-01-16,1,0,0,0,0,Canceled,4,9
4581,2016-01-16,1,0,0,0,0,Canceled,2,0
4582,2016-01-16,1,0,0,0,0,Canceled,8,21
4583,2016-01-16,1,0,0,0,0,Canceled,2,3
4584,2016-01-16,1,0,0,0,0,Canceled,1,3
4585,2016-01-16,1,0,0,0,0,Canceled,2,4
4586,2016-01-16,1,0,0,0,0,Canceled,2,2
4587,2016-01-16,0,0,0,0,0,Check-Out,2,4
4588,2016-01-16,0,0,0,0,0,Check-Out,1,4
4589,2016-01-16,0,0,0,1,0,Check-Out,0,1
4590,2016-01-16,0,0,0,0,0,Check-Out,2,5
4591,2016-01-16,0,1,11,5,0,Check-Out,0,1
4592,2016-01-16,0,0,0,0,0,Check-Out,4,10
4593,2016-01-16,0,0,0,0,0,Check-Out,0,4
4594,2016-01-16,1,0,0,0,0,Canceled,0,1
4595,2016-01-16,1,0,0,0,0,No-Show,0,1
4596,2016-01-16,0,1,11,4,0,Check-Out,0,2
4597,2016-01-16,0,0,0,0,0,Check-Out,0,1
4598,2016-01-16,1,0,0,0,0,Canceled,0,2
4599,2016-01-16,1,0,0,0,0,Canceled,1,4
4600,2016-01-16,1,0,0,0,0,Canceled,2,5
4601,2016-01-16,1,0,0,0,0,Canceled,0,3
4602,2016-01-16,0,0,0,0,0,Check-Out,0,3
4603,2016-01-16,0,0,0,0,0,Check-Out,0,2
4604,2016-01-17,0,0,0,0,43,Check-Out,0,3
4605,2016-01-17,1,0,0,0,0,Canceled,3,5
4606,2016-01-17,0,0,0,0,0,Check-Out,0,0
4607,2016-01-17,1,0,0,0,0,Canceled,2,5
4608,2016-01-17,1,0,0,0,0,Canceled,2,4
4609,2016-01-17,1,0,0,0,0,Canceled,1,1
4610,2016-01-17,1,0,0,0,0,Canceled,2,1
4611,2016-01-17,1,0,0,0,0,Canceled,2,3
4612,2016-01-17,1,0,0,0,0,Canceled,0,4
4613,2016-01-17,1,0,0,0,0,Canceled,1,3
4614,2016-01-17,0,1,11,10,0,Check-Out,0,1
4615,2016-01-17,0,0,0,0,0,Check-Out,0,4
4616,2016-01-17,0,0,0,0,0,Check-Out,0,2
4617,2016-01-17,0,0,0,0,0,Check-Out,0,3
4618,2016-01-17,1,0,0,0,0,Canceled,1,2
4619,2016-01-17,0,0,0,0,0,Check-Out,0,1
4620,2016-01-17,0,0,0,0,0,Check-Out,2,5
4621,2016-01-17,0,1,0,1,0,Check-Out,2,5
4622,2016-01-17,0,0,0,0,0,Check-Out,2,6
4623,2016-01-18,1,0,0,0,0,Canceled,6,15
4624,2016-01-18,0,1,11,16,0,Check-Out,1,0
4625,2016-01-18,1,0,0,0,96,Canceled,0,3
4626,2016-01-18,1,0,0,0,0,Canceled,1,3
4627,2016-01-18,1,0,0,0,0,Canceled,2,8
4628,2016-01-18,1,0,0,0,160,Canceled,2,3
4629,2016-01-18,1,0,0,0,39,Canceled,0,3
4630,2016-01-18,1,0,0,0,31,Canceled,0,2
4631,2016-01-18,1,0,0,0,0,Canceled,1,4
4632,2016-01-18,1,0,0,0,0,Canceled,3,5
4633,2016-01-18,1,0,0,0,0,Canceled,4,7
4634,2016-01-18,1,0,0,0,39,Canceled,1,2
4635,2016-01-18,1,0,0,0,39,Canceled,0,2
4636,2016-01-18,1,0,0,0,0,Canceled,4,10
4637,2016-01-18,1,0,0,0,0,Canceled,0,4
4638,2016-01-18,0,0,0,0,0,Check-Out,1,4
4639,2016-01-18,0,0,0,0,0,Check-Out,3,7
4640,2016-01-18,1,0,0,0,63,Canceled,0,3
