HotelKey,reservation_status_date,hotel,country
5111,2016-03-12,City Hotel,ESP
5112,2016-03-13,City Hotel,USA
5113,2016-03-13,City Hotel,PRT
5114,2016-03-13,City Hotel,ESP
5115,2016-03-13,Resort Hotel,ESP
5116,2016-03-13,City Hotel,AUT
5117,2016-03-13,Resort Hotel,BGR
5118,2016-03-13,Resort Hotel,NLD
5119,2016-03-13,Resort Hotel,GBR
5120,2016-03-13,City Hotel,LUX
5121,2016-03-13,City Hotel,HUN
5122,2016-03-13,Resort Hotel,BRA
5123,2016-03-13,Resort Hotel,DEU
5124,2016-03-13,Resort Hotel,ITA
5125,2016-03-13,Resort Hotel,IRL
5126,2016-03-13,City Hotel,GBR
5127,2016-03-13,City Hotel,CN
5128,2016-03-13,City Hotel,BEL
5129,2016-03-13,City Hotel,BRA
5130,2016-03-13,City Hotel,TUR
5131,2016-03-13,City Hotel,IRL
5132,2016-03-13,City Hotel,DEU
5133,2016-03-13,City Hotel,ITA
5134,2016-03-13,City Hotel,ARG
5135,2016-03-13,City Hotel,FRA
5136,2016-03-13,City Hotel,CHE
5137,2016-03-13,Resort Hotel,PRT
5138,2016-03-13,City Hotel,CZE
5139,2016-03-13,City Hotel,SWE
5140,2016-03-14,City Hotel,PER
5141,2016-03-14,City Hotel,USA
5142,2016-03-14,City Hotel,BRA
5143,2016-03-14,Resort Hotel,DEU
5144,2016-03-14,Resort Hotel,GBR
5145,2016-03-14,Resort Hotel,FRA
5146,2016-03-14,Resort Hotel,AUT
5147,2016-03-14,Resort Hotel,BEL
5148,2016-03-14,City Hotel,CZE
5149,2016-03-14,Resort Hotel,NLD
5150,2016-03-14,Resort Hotel,FIN
5151,2016-03-14,City Hotel,GBR
5152,2016-03-14,City Hotel,POL
5153,2016-03-14,City Hotel,IRL
5154,2016-03-14,City Hotel,AGO
5155,2016-03-14,City Hotel,ISR
5156,2016-03-14,City Hotel,RUS
5157,2016-03-14,Resort Hotel,ESP
5158,2016-03-14,City Hotel,DEU
5159,2016-03-14,City Hotel,FRA
5160,2016-03-14,City Hotel,ITA
5161,2016-03-14,City Hotel,TZA
5162,2016-03-14,City Hotel,BEL
5163,2016-03-14,City Hotel,PRT
5164,2016-03-14,City Hotel,ESP
5165,2016-03-14,City Hotel,AUT
5166,2016-03-14,City Hotel,NLD
5167,2016-03-14,City Hotel,NZL
5168,2016-03-14,Resort Hotel,PRT
5169,2016-03-14,City Hotel,AZE
5170,2016-03-14,City Hotel,ARG
5171,2016-03-15,Resort Hotel,DEU
5172,2016-03-15,City Hotel,JPN
5173,2016-03-15,City Hotel,CN
5174,2016-03-15,City Hotel,POL
5175,2016-03-15,City Hotel,ITA
5176,2016-03-15,Resort Hotel,IRL
5177,2016-03-15,Resort Hotel,
5178,2016-03-15,City Hotel,BEL
5179,2016-03-15,City Hotel,NLD
5180,2016-03-15,City Hotel,BRA
5181,2016-03-15,City Hotel,PAK
5182,2016-03-15,Resort Hotel,GBR
5183,2016-03-15,Resort Hotel,FRA
5184,2016-03-15,City Hotel,HUN
5185,2016-03-15,Resort Hotel,ESP
5186,2016-03-15,Resort Hotel,BEL
5187,2016-03-15,Resort Hotel,PRT
5188,2016-03-15,City Hotel,AUS
5189,2016-03-15,City Hotel,FRA
5190,2016-03-15,Resort Hotel,POL
5191,2016-03-15,City Hotel,IRL
5192,2016-03-15,City Hotel,PRT
5193,2016-03-15,City Hotel,ESP
5194,2016-03-15,City Hotel,DEU
5195,2016-03-15,City Hotel,GBR
5196,2016-03-16,Resort Hotel,AUS
5197,2016-03-16,Resort Hotel,SWE
5198,2016-03-16,Resort Hotel,CHN
5199,2016-03-16,City Hotel,DNK
5200,2016-03-16,Resort Hotel,ESP
5201,2016-03-16,City Hotel,SWE
5202,2016-03-16,City Hotel,BEL
5203,2016-03-16,City Hotel,BRA
5204,2016-03-16,City Hotel,ITA
5205,2016-03-16,City Hotel,TUR
5206,2016-03-16,City Hotel,FIN
5207,2016-03-16,City Hotel,LTU
5208,2016-03-16,Resort Hotel,BEL
5209,2016-03-16,City Hotel,ROU
5210,2016-03-16,City Hotel,ESP
5211,2016-03-16,Resort Hotel,ITA
5212,2016-03-16,Resort Hotel,CHE
5213,2016-03-16,City Hotel,POL
5214,2016-03-16,Resort Hotel,ALB
5215,2016-03-16,Resort Hotel,DEU
5216,2016-03-16,City Hotel,PRT
5217,2016-03-16,Resort Hotel,NLD
5218,2016-03-16,Resort Hotel,PRT
5219,2016-03-16,Resort Hotel,
5220,2016-03-16,Resort Hotel,CN
5221,2016-03-16,City Hotel,GBR
5222,2016-03-16,City Hotel,MOZ
5223,2016-03-16,Resort Hotel,FRA
5224,2016-03-16,City Hotel,DEU
5225,2016-03-16,City Hotel,FRA
5226,2016-03-16,Resort Hotel,GBR
5227,2016-03-16,City Hotel,AGO
5228,2016-03-16,City Hotel,COL
5229,2016-03-17,Resort Hotel,BEL
5230,2016-03-17,City Hotel,USA
5231,2016-03-17,City Hotel,FIN
5232,2016-03-17,City Hotel,IRL
5233,2016-03-17,City Hotel,NLD
5234,2016-03-17,City Hotel,AUS
5235,2016-03-17,City Hotel,RUS
5236,2016-03-17,Resort Hotel,CHN
5237,2016-03-17,City Hotel,SWE
5238,2016-03-17,Resort Hotel,IRL
5239,2016-03-17,City Hotel,BRA
5240,2016-03-17,Resort Hotel,FIN
5241,2016-03-17,City Hotel,DNK
5242,2016-03-17,Resort Hotel,NLD
5243,2016-03-17,City Hotel,BGR
5244,2016-03-17,Resort Hotel,GBR
5245,2016-03-17,City Hotel,ISR
5246,2016-03-17,Resort Hotel,AUT
5247,2016-03-17,Resort Hotel,ESP
5248,2016-03-17,Resort Hotel,PRT
5249,2016-03-17,City Hotel,PRT
5250,2016-03-17,Resort Hotel,POL
5251,2016-03-17,City Hotel,GBR
5252,2016-03-17,City Hotel,FRA
5253,2016-03-17,City Hotel,ESP
5254,2016-03-17,Resort Hotel,
5255,2016-03-17,City Hotel,SVN
5256,2016-03-17,City Hotel,TUR
5257,2016-03-17,City Hotel,IND
5258,2016-03-17,City Hotel,ITA
5259,2016-03-17,City Hotel,CHN
5260,2016-03-17,City Hotel,BEL
5261,2016-03-17,Resort Hotel,BRA
5262,2016-03-17,Resort Hotel,CN
5263,2016-03-17,City Hotel,DEU
5264,2016-03-18,City Hotel,CHL
5265,2016-03-18,City Hotel,DEU
5266,2016-03-18,Resort Hotel,GBR
5267,2016-03-18,Resort Hotel,ESP
5268,2016-03-18,City Hotel,DNK
5269,2016-03-18,Resort Hotel,LUX
5270,2016-03-18,Resort Hotel,CHN
5271,2016-03-18,Resort Hotel,CN
5272,2016-03-18,Resort Hotel,POL
5273,2016-03-18,Resort Hotel,IRL
5274,2016-03-18,City Hotel,GNB
5275,2016-03-18,City Hotel,ITA
5276,2016-03-18,City Hotel,BEL
5277,2016-03-18,City Hotel,NLD
5278,2016-03-18,City Hotel,AUT
5279,2016-03-18,City Hotel,CHE
5280,2016-03-18,Resort Hotel,PRT
5281,2016-03-18,City Hotel,GBR
5282,2016-03-18,City Hotel,ESP
5283,2016-03-18,City Hotel,FRA
5284,2016-03-18,City Hotel,PRT
5285,2016-03-18,Resort Hotel,
5286,2016-03-18,Resort Hotel,FRA
5287,2016-03-18,City Hotel,RUS
5288,2016-03-18,Resort Hotel,BEL
5289,2016-03-18,City Hotel,MEX
5290,2016-03-18,City Hotel,HUN
5291,2016-03-18,City Hotel,IRL
5292,2016-03-18,City Hotel,BRA
5293,2016-03-18,City Hotel,VEN
5294,2016-03-19,City Hotel,ESP
5295,2016-03-19,City Hotel,KHM
5296,2016-03-19,Resort Hotel,CN
5297,2016-03-19,City Hotel,TWN
5298,2016-03-19,Resort Hotel,FIN
5299,2016-03-19,City Hotel,IRL
5300,2016-03-19,City Hotel,SGP
5301,2016-03-19,Resort Hotel,
5302,2016-03-19,City Hotel,LUX
5303,2016-03-19,Resort Hotel,AUT
5304,2016-03-19,Resort Hotel,NOR
5305,2016-03-19,City Hotel,KWT
5306,2016-03-19,City Hotel,VEN
5307,2016-03-19,City Hotel,DEU
5308,2016-03-19,City Hotel,FIN
5309,2016-03-19,Resort Hotel,POL
5310,2016-03-19,City Hotel,BEL
5311,2016-03-19,Resort Hotel,FRA
5312,2016-03-19,Resort Hotel,NLD
5313,2016-03-19,Resort Hotel,ESP
5314,2016-03-19,City Hotel,PRT
5315,2016-03-19,City Hotel,AUT
5316,2016-03-19,City Hotel,CHL
5317,2016-03-19,City Hotel,FRA
5318,2016-03-19,City Hotel,GBR
5319,2016-03-19,City Hotel,BRA
5320,2016-03-19,City Hotel,ITA
5321,2016-03-19,Resort Hotel,PRT
5322,2016-03-19,City Hotel,NLD
5323,2016-03-19,Resort Hotel,GBR
5324,2016-03-19,Resort Hotel,AUS
5325,2016-03-19,City Hotel,USA
5326,2016-03-20,Resort Hotel,
5327,2016-03-20,City Hotel,USA
5328,2016-03-20,Resort Hotel,ITA
5329,2016-03-20,City Hotel,EST
5330,2016-03-20,City Hotel,MAR
5331,2016-03-20,City Hotel,HKG
5332,2016-03-20,Resort Hotel,FIN
5333,2016-03-20,City Hotel,SRB
5334,2016-03-20,City Hotel,DNK
5335,2016-03-20,City Hotel,NLD
5336,2016-03-20,City Hotel,ROU
5337,2016-03-20,City Hotel,IND
5338,2016-03-20,City Hotel,SWE
5339,2016-03-20,City Hotel,DEU
5340,2016-03-20,City Hotel,CHN
5341,2016-03-20,City Hotel,GBR
5342,2016-03-20,City Hotel,FRA
5343,2016-03-20,City Hotel,IRL
5344,2016-03-20,City Hotel,PRT
5345,2016-03-20,Resort Hotel,GBR
5346,2016-03-20,Resort Hotel,FRA
5347,2016-03-20,Resort Hotel,BRA
5348,2016-03-20,City Hotel,ITA
5349,2016-03-20,Resort Hotel,PRT
5350,2016-03-20,City Hotel,AUS
5351,2016-03-20,Resort Hotel,GIB
5352,2016-03-20,Resort Hotel,IRL
5353,2016-03-20,Resort Hotel,ESP
5354,2016-03-20,City Hotel,BRA
5355,2016-03-20,Resort Hotel,DEU
5356,2016-03-20,City Hotel,ESP
5357,2016-03-21,City Hotel,LUX
5358,2016-03-21,City Hotel,CHE
5359,2016-03-21,City Hotel,CZE
5360,2016-03-21,City Hotel,BRA
5361,2016-03-21,City Hotel,ROU
5362,2016-03-21,City Hotel,EST
5363,2016-03-21,City Hotel,ISR
5364,2016-03-21,City Hotel,NGA
5365,2016-03-21,Resort Hotel,FRA
5366,2016-03-21,Resort Hotel,IRL
5367,2016-03-21,Resort Hotel,GBR
5368,2016-03-21,City Hotel,POL
5369,2016-03-21,City Hotel,ITA
5370,2016-03-21,Resort Hotel,NLD
5371,2016-03-21,City Hotel,ESP
5372,2016-03-21,City Hotel,NLD
5373,2016-03-21,City Hotel,BEL
5374,2016-03-21,City Hotel,GBR
5375,2016-03-21,City Hotel,RUS
5376,2016-03-21,City Hotel,AGO
5377,2016-03-21,City Hotel,IRL
5378,2016-03-21,City Hotel,AUS
5379,2016-03-21,City Hotel,DEU
5380,2016-03-21,City Hotel,PRT
5381,2016-03-21,Resort Hotel,ESP
5382,2016-03-21,City Hotel,FRA
5383,2016-03-21,Resort Hotel,PRT
5384,2016-03-21,Resort Hotel,DEU
5385,2016-03-22,City Hotel,NOR
5386,2016-03-22,City Hotel,ESP
5387,2016-03-22,Resort Hotel,BRA
5388,2016-03-22,City Hotel,IRL
5389,2016-03-22,Resort Hotel,COL
5390,2016-03-22,City Hotel,KAZ
5391,2016-03-22,City Hotel,NLD
5392,2016-03-22,Resort Hotel,FIN
5393,2016-03-22,Resort Hotel,NLD
5394,2016-03-22,City Hotel,ITA
5395,2016-03-22,City Hotel,DEU
5396,2016-03-22,Resort Hotel,LTU
5397,2016-03-22,Resort Hotel,ROU
5398,2016-03-22,City Hotel,CHE
5399,2016-03-22,City Hotel,SAU
5400,2016-03-22,City Hotel,BEL
5401,2016-03-22,Resort Hotel,IRL
5402,2016-03-22,Resort Hotel,ESP
5403,2016-03-22,City Hotel,FIN
5404,2016-03-22,City Hotel,GBR
5405,2016-03-22,City Hotel,USA
5406,2016-03-22,Resort Hotel,FRA
5407,2016-03-22,Resort Hotel,PRT
5408,2016-03-22,Resort Hotel,GBR
5409,2016-03-22,Resort Hotel,ITA
5410,2016-03-22,City Hotel,FRA
5411,2016-03-22,City Hotel,PRT
5412,2016-03-23,City Hotel,GNB
5413,2016-03-23,City Hotel,BGR
5414,2016-03-23,Resort Hotel,USA
5415,2016-03-23,City Hotel,AGO
5416,2016-03-23,City Hotel,AUS
5417,2016-03-23,City Hotel,KWT
5418,2016-03-23,Resort Hotel,
5419,2016-03-23,City Hotel,IDN
5420,2016-03-23,Resort Hotel,DEU
5421,2016-03-23,Resort Hotel,ITA
5422,2016-03-23,Resort Hotel,GBR
5423,2016-03-23,Resort Hotel,FIN
5424,2016-03-23,Resort Hotel,CN
5425,2016-03-23,City Hotel,IRL
5426,2016-03-23,City Hotel,CHN
5427,2016-03-23,City Hotel,ARG
5428,2016-03-23,City Hotel,ESP
5429,2016-03-23,City Hotel,BEL
5430,2016-03-23,City Hotel,PRT
5431,2016-03-23,City Hotel,GBR
5432,2016-03-23,Resort Hotel,PRT
5433,2016-03-23,City Hotel,BRA
5434,2016-03-23,City Hotel,LVA
5435,2016-03-23,City Hotel,CHE
5436,2016-03-23,Resort Hotel,ESP
5437,2016-03-23,City Hotel,FRA
5438,2016-03-23,City Hotel,DEU
5439,2016-03-23,City Hotel,ITA
5440,2016-03-23,City Hotel,USA
5441,2016-03-23,City Hotel,ARE
5442,2016-03-24,City Hotel,BRA
5443,2016-03-24,Resort Hotel,RUS
5444,2016-03-24,Resort Hotel,SWE
5445,2016-03-24,City Hotel,ARG
5446,2016-03-24,City Hotel,GBR
5447,2016-03-24,Resort Hotel,IND
5448,2016-03-24,City Hotel,MEX
5449,2016-03-24,City Hotel,IDN
5450,2016-03-24,City Hotel,SWE
5451,2016-03-24,Resort Hotel,BEL
5452,2016-03-24,City Hotel,IRL
5453,2016-03-24,City Hotel,DNK
5454,2016-03-24,City Hotel,FIN
5455,2016-03-24,Resort Hotel,DNK
5456,2016-03-24,City Hotel,UKR
5457,2016-03-24,City Hotel,AUT
5458,2016-03-24,City Hotel,ESP
5459,2016-03-24,City Hotel,RUS
5460,2016-03-24,City Hotel,NLD
5461,2016-03-24,Resort Hotel,IRL
5462,2016-03-24,Resort Hotel,LUX
5463,2016-03-24,Resort Hotel,ESP
5464,2016-03-24,City Hotel,CHN
5465,2016-03-24,Resort Hotel,GBR
5466,2016-03-24,Resort Hotel,CIV
5467,2016-03-24,Resort Hotel,NLD
5468,2016-03-24,City Hotel,USA
5469,2016-03-24,Resort Hotel,SRB
5470,2016-03-24,Resort Hotel,PRT
5471,2016-03-24,Resort Hotel,CN
5472,2016-03-24,City Hotel,ITA
5473,2016-03-24,Resort Hotel,FIN
5474,2016-03-24,City Hotel,PRT
5475,2016-03-24,City Hotel,FRA
5476,2016-03-24,City Hotel,DEU
5477,2016-03-24,City Hotel,BEL
5478,2016-03-24,Resort Hotel,FRA
5479,2016-03-24,Resort Hotel,
5480,2016-03-25,City Hotel,ARG
5481,2016-03-25,Resort Hotel,FRA
5482,2016-03-25,Resort Hotel,FIN
5483,2016-03-25,Resort Hotel,ESP
5484,2016-03-25,Resort Hotel,NLD
5485,2016-03-25,City Hotel,CN
5486,2016-03-25,City Hotel,DNK
5487,2016-03-25,City Hotel,POL
5488,2016-03-25,City Hotel,SWE
5489,2016-03-25,City Hotel,IRL
5490,2016-03-25,City Hotel,NGA
5491,2016-03-25,City Hotel,AUT
5492,2016-03-25,Resort Hotel,GBR
5493,2016-03-25,City Hotel,DEU
5494,2016-03-25,City Hotel,NLD
5495,2016-03-25,City Hotel,ARE
5496,2016-03-25,City Hotel,KWT
5497,2016-03-25,City Hotel,BRA
5498,2016-03-25,City Hotel,CHE
5499,2016-03-25,City Hotel,FRA
5500,2016-03-25,City Hotel,ITA
5501,2016-03-25,City Hotel,USA
5502,2016-03-25,City Hotel,PRT
5503,2016-03-25,City Hotel,ESP
5504,2016-03-25,City Hotel,GBR
5505,2016-03-25,City Hotel,CHN
5506,2016-03-25,City Hotel,DZA
5507,2016-03-25,Resort Hotel,PRT
5508,2016-03-26,City Hotel,DEU
5509,2016-03-26,City Hotel,NLD
5510,2016-03-26,City Hotel,BRA
5511,2016-03-26,City Hotel,JPN
5512,2016-03-26,City Hotel,FIN
5513,2016-03-26,City Hotel,NOR
5514,2016-03-26,City Hotel,AUT
5515,2016-03-26,City Hotel,CHN
5516,2016-03-26,Resort Hotel,FRA
5517,2016-03-26,City Hotel,DNK
5518,2016-03-26,Resort Hotel,FIN
5519,2016-03-26,City Hotel,SWE
5520,2016-03-26,City Hotel,TWN
5521,2016-03-26,City Hotel,FRA
5522,2016-03-26,City Hotel,ITA
5523,2016-03-26,City Hotel,GBR
5524,2016-03-26,City Hotel,CHE
5525,2016-03-26,Resort Hotel,DEU
5526,2016-03-26,City Hotel,USA
5527,2016-03-26,City Hotel,IRL
5528,2016-03-26,City Hotel,ESP
5529,2016-03-26,Resort Hotel,GBR
5530,2016-03-26,Resort Hotel,CIV
5531,2016-03-26,Resort Hotel,PRT
5532,2016-03-26,Resort Hotel,IRL
5533,2016-03-26,City Hotel,PRT
5534,2016-03-26,Resort Hotel,ESP
5535,2016-03-27,Resort Hotel,IRL
5536,2016-03-27,City Hotel,VEN
5537,2016-03-27,City Hotel,HRV
5538,2016-03-27,City Hotel,PER
5539,2016-03-27,City Hotel,JEY
5540,2016-03-27,Resort Hotel,DOM
5541,2016-03-27,City Hotel,CHN
5542,2016-03-27,City Hotel,AUT
5543,2016-03-27,Resort Hotel,CN
5544,2016-03-27,City Hotel,KOR
5545,2016-03-27,City Hotel,ROU
5546,2016-03-27,City Hotel,JPN
5547,2016-03-27,Resort Hotel,POL
5548,2016-03-27,City Hotel,IRL
5549,2016-03-27,City Hotel,TUN
5550,2016-03-27,Resort Hotel,ESP
5551,2016-03-27,City Hotel,DNK
5552,2016-03-27,City Hotel,FRA
5553,2016-03-27,Resort Hotel,DEU
5554,2016-03-27,City Hotel,DEU
5555,2016-03-27,City Hotel,ESP
5556,2016-03-27,City Hotel,PRT
5557,2016-03-27,City Hotel,MEX
5558,2016-03-27,City Hotel,BRA
5559,2016-03-27,City Hotel,USA
5560,2016-03-27,City Hotel,GBR
5561,2016-03-27,Resort Hotel,PRT
5562,2016-03-27,City Hotel,QAT
5563,2016-03-27,Resort Hotel,CHE
5564,2016-03-27,City Hotel,POL
5565,2016-03-27,City Hotel,AUS
5566,2016-03-27,City Hotel,ITA
5567,2016-03-27,City Hotel,NLD
5568,2016-03-28,City Hotel,COL
5569,2016-03-28,City Hotel,PHL
5570,2016-03-28,City Hotel,SVN
5571,2016-03-28,City Hotel,NZL
5572,2016-03-28,City Hotel,ARE
5573,2016-03-28,City Hotel,AGO
5574,2016-03-28,Resort Hotel,
5575,2016-03-28,City Hotel,BEL
5576,2016-03-28,Resort Hotel,FRA
5577,2016-03-28,City Hotel,SAU
5578,2016-03-28,Resort Hotel,SWE
5579,2016-03-28,City Hotel,BRA
5580,2016-03-28,City Hotel,MAR
5581,2016-03-28,Resort Hotel,NLD
5582,2016-03-28,Resort Hotel,CN
5583,2016-03-28,City Hotel,CZE
5584,2016-03-28,City Hotel,IRL
5585,2016-03-28,City Hotel,CPV
5586,2016-03-28,Resort Hotel,GBR
5587,2016-03-28,City Hotel,RUS
5588,2016-03-28,City Hotel,CHE
5589,2016-03-28,Resort Hotel,DEU
5590,2016-03-28,Resort Hotel,PRT
5591,2016-03-28,City Hotel,NLD
5592,2016-03-28,City Hotel,PRT
5593,2016-03-28,City Hotel,ITA
5594,2016-03-28,City Hotel,ISR
5595,2016-03-28,City Hotel,AUT
5596,2016-03-28,City Hotel,BGR
5597,2016-03-28,City Hotel,ESP
5598,2016-03-28,City Hotel,DEU
5599,2016-03-28,Resort Hotel,POL
5600,2016-03-28,City Hotel,FRA
5601,2016-03-28,City Hotel,USA
5602,2016-03-28,City Hotel,JPN
5603,2016-03-28,Resort Hotel,IRL
5604,2016-03-28,City Hotel,GBR
5605,2016-03-28,City Hotel,SWE
5606,2016-03-28,Resort Hotel,ESP
5607,2016-03-29,City Hotel,CPV
5608,2016-03-29,Resort Hotel,FRA
5609,2016-03-29,Resort Hotel,SWE
5610,2016-03-29,City Hotel,BRA
5611,2016-03-29,City Hotel,IRL
5612,2016-03-29,City Hotel,ESP
5613,2016-03-29,City Hotel,USA
5614,2016-03-29,Resort Hotel,DEU
5615,2016-03-29,Resort Hotel,ROU
5616,2016-03-29,City Hotel,TUN
5617,2016-03-29,City Hotel,HUN
5618,2016-03-29,Resort Hotel,ITA
5619,2016-03-29,City Hotel,AGO
5620,2016-03-29,City Hotel,POL
5621,2016-03-29,City Hotel,ARG
5622,2016-03-29,Resort Hotel,
5623,2016-03-29,Resort Hotel,GBR
5624,2016-03-29,City Hotel,PRT
5625,2016-03-29,City Hotel,CHE
5626,2016-03-29,City Hotel,FIN
5627,2016-03-29,City Hotel,AUT
5628,2016-03-29,City Hotel,GBR
5629,2016-03-29,City Hotel,NLD
5630,2016-03-29,Resort Hotel,PRT
5631,2016-03-29,City Hotel,CHN
5632,2016-03-29,City Hotel,DEU
5633,2016-03-29,Resort Hotel,ESP
5634,2016-03-29,City Hotel,BEL
5635,2016-03-29,City Hotel,SWE
5636,2016-03-29,City Hotel,ITA
5637,2016-03-29,Resort Hotel,USA
5638,2016-03-29,City Hotel,FRA
5639,2016-03-30,City Hotel,BEL
5640,2016-03-30,Resort Hotel,CN
5641,2016-03-30,City Hotel,CZE
5642,2016-03-30,City Hotel,IRN
5643,2016-03-30,City Hotel,AGO
5644,2016-03-30,City Hotel,NOR
5645,2016-03-30,City Hotel,GBR
5646,2016-03-30,City Hotel,SWE
5647,2016-03-30,City Hotel,ESP
5648,2016-03-30,City Hotel,CHE
5649,2016-03-30,City Hotel,IRL
5650,2016-03-30,City Hotel,RUS
5651,2016-03-30,Resort Hotel,
5652,2016-03-30,City Hotel,AUT
5653,2016-03-30,City Hotel,JPN
5654,2016-03-30,City Hotel,NLD
5655,2016-03-30,City Hotel,FRA
5656,2016-03-30,Resort Hotel,PRT
5657,2016-03-30,City Hotel,ITA
5658,2016-03-30,Resort Hotel,DEU
5659,2016-03-30,City Hotel,UKR
5660,2016-03-30,Resort Hotel,ESP
5661,2016-03-30,Resort Hotel,GBR
5662,2016-03-30,City Hotel,DEU
5663,2016-03-30,Resort Hotel,FRA
5664,2016-03-30,Resort Hotel,IRL
5665,2016-03-30,City Hotel,PRT
5666,2016-03-31,City Hotel,LUX
5667,2016-03-31,City Hotel,IRN
5668,2016-03-31,City Hotel,ESP
5669,2016-03-31,City Hotel,BRA
5670,2016-03-31,City Hotel,NLD
5671,2016-03-31,City Hotel,TUR
5672,2016-03-31,City Hotel,CHN
5673,2016-03-31,Resort Hotel,FRA
5674,2016-03-31,City Hotel,TUN
5675,2016-03-31,Resort Hotel,
5676,2016-03-31,Resort Hotel,BEL
5677,2016-03-31,Resort Hotel,DEU
5678,2016-03-31,Resort Hotel,POL
5679,2016-03-31,City Hotel,SWE
5680,2016-03-31,City Hotel,POL
5681,2016-03-31,City Hotel,IRL
5682,2016-03-31,Resort Hotel,IRL
5683,2016-03-31,City Hotel,DNK
5684,2016-03-31,Resort Hotel,PRT
5685,2016-03-31,City Hotel,GBR
5686,2016-03-31,City Hotel,PRT
5687,2016-03-31,Resort Hotel,JOR
5688,2016-03-31,City Hotel,ITA
5689,2016-03-31,Resort Hotel,GBR
5690,2016-03-31,Resort Hotel,SYR
5691,2016-03-31,City Hotel,DEU
5692,2016-03-31,Resort Hotel,ESP
5693,2016-03-31,Resort Hotel,CN
5694,2016-03-31,City Hotel,BEL
5695,2016-03-31,City Hotel,FRA
5696,2016-03-31,City Hotel,CHE
5697,2016-03-31,City Hotel,RUS
5698,2016-03-31,City Hotel,USA
5699,2016-04-01,Resort Hotel,IRL
5700,2016-04-01,Resort Hotel,ESP
5701,2016-04-01,City Hotel,CHN
5702,2016-04-01,City Hotel,SVK
5703,2016-04-01,Resort Hotel,
5704,2016-04-01,Resort Hotel,USA
5705,2016-04-01,Resort Hotel,NLD
5706,2016-04-01,Resort Hotel,BEL
5707,2016-04-01,Resort Hotel,AUS
5708,2016-04-01,City Hotel,AGO
5709,2016-04-01,Resort Hotel,DEU
5710,2016-04-01,Resort Hotel,CN
5711,2016-04-01,Resort Hotel,GBR
5712,2016-04-01,City Hotel,ROU
5713,2016-04-01,City Hotel,IMN
5714,2016-04-01,City Hotel,GBR
5715,2016-04-01,Resort Hotel,PRT
5716,2016-04-01,City Hotel,NLD
5717,2016-04-01,City Hotel,DEU
5718,2016-04-01,City Hotel,CHE
5719,2016-04-01,City Hotel,BRA
5720,2016-04-01,City Hotel,PRT
5721,2016-04-01,City Hotel,SWE
5722,2016-04-01,City Hotel,ESP
5723,2016-04-01,City Hotel,NZL
5724,2016-04-01,City Hotel,BEL
5725,2016-04-01,City Hotel,FRA
5726,2016-04-01,City Hotel,AUT
5727,2016-04-01,City Hotel,USA
5728,2016-04-01,City Hotel,ITA
5729,2016-04-02,City Hotel,POL
5730,2016-04-02,City Hotel,RUS
5731,2016-04-02,City Hotel,ARE
5732,2016-04-02,Resort Hotel,FIN
5733,2016-04-02,Resort Hotel,AUS
5734,2016-04-02,Resort Hotel,PRT
5735,2016-04-02,City Hotel,AUS
5736,2016-04-02,City Hotel,NOR
5737,2016-04-02,City Hotel,IRN
5738,2016-04-02,City Hotel,KOR
5739,2016-04-02,City Hotel,NLD
5740,2016-04-02,City Hotel,AUT
5741,2016-04-02,City Hotel,GBR
5742,2016-04-02,Resort Hotel,
5743,2016-04-02,City Hotel,ESP
5744,2016-04-02,City Hotel,ZMB
5745,2016-04-02,City Hotel,DEU
5746,2016-04-02,City Hotel,PRT
5747,2016-04-02,Resort Hotel,NLD
5748,2016-04-02,City Hotel,FRA
5749,2016-04-02,City Hotel,CN
5750,2016-04-02,City Hotel,CHN
5751,2016-04-02,Resort Hotel,ESP
5752,2016-04-02,City Hotel,FIN
5753,2016-04-02,City Hotel,BEL
5754,2016-04-02,Resort Hotel,GBR
5755,2016-04-02,City Hotel,USA
5756,2016-04-02,City Hotel,ITA
5757,2016-04-03,City Hotel,FRA
5758,2016-04-03,City Hotel,ISR
5759,2016-04-03,Resort Hotel,BEL
5760,2016-04-03,City Hotel,AUT
5761,2016-04-03,City Hotel,IRL
5762,2016-04-03,City Hotel,BRA
5763,2016-04-03,City Hotel,CHE
5764,2016-04-03,City Hotel,TWN
5765,2016-04-03,Resort Hotel,DEU
5766,2016-04-03,Resort Hotel,FRA
5767,2016-04-03,City Hotel,CHN
5768,2016-04-03,City Hotel,NOR
5769,2016-04-03,City Hotel,KOR
5770,2016-04-03,Resort Hotel,SWE
5771,2016-04-03,City Hotel,NLD
5772,2016-04-03,Resort Hotel,AUT
5773,2016-04-03,City Hotel,USA
5774,2016-04-03,City Hotel,AUS
5775,2016-04-03,Resort Hotel,PRT
5776,2016-04-03,Resort Hotel,ESP
5777,2016-04-03,City Hotel,ESP
5778,2016-04-03,City Hotel,PRT
5779,2016-04-03,Resort Hotel,POL
5780,2016-04-03,Resort Hotel,IRL
5781,2016-04-03,City Hotel,BGR
5782,2016-04-03,City Hotel,SWE
5783,2016-04-03,City Hotel,ITA
5784,2016-04-03,Resort Hotel,BRA
5785,2016-04-03,City Hotel,DEU
5786,2016-04-03,City Hotel,BEL
5787,2016-04-03,City Hotel,GBR
5788,2016-04-03,Resort Hotel,GBR
5789,2016-04-04,Resort Hotel,DEU
5790,2016-04-04,City Hotel,USA
5791,2016-04-04,City Hotel,NZL
