DateKey,reservation_status_date,arrival_date_month,Day,Week,Month,Quarter,Year
1851,2016-04-14,April,14,15,4,2,2016
1852,2016-04-14,June,14,15,4,2,2016
1853,2016-04-14,July,14,15,4,2,2016
1854,2016-04-14,May,14,15,4,2,2016
1855,2016-04-14,February,14,15,4,2,2016
1856,2016-04-14,January,14,15,4,2,2016
1857,2016-04-14,October,14,15,4,2,2016
1858,2016-04-14,August,14,15,4,2,2016
1859,2016-04-15,August,15,15,4,2,2016
1860,2016-04-15,September,15,15,4,2,2016
1861,2016-04-15,July,15,15,4,2,2016
1862,2016-04-15,May,15,15,4,2,2016
1863,2016-04-15,April,15,15,4,2,2016
1864,2016-04-15,June,15,15,4,2,2016
1865,2016-04-16,July,16,15,4,2,2016
1866,2016-04-16,December,16,15,4,2,2016
1867,2016-04-16,August,16,15,4,2,2016
1868,2016-04-16,September,16,15,4,2,2016
1869,2016-04-16,April,16,15,4,2,2016
1870,2016-04-16,June,16,15,4,2,2016
1871,2016-04-16,May,16,15,4,2,2016
1872,2016-04-17,April,17,15,4,2,2016
1873,2016-04-17,June,17,15,4,2,2016
1874,2016-04-17,May,17,15,4,2,2016
1875,2016-04-17,August,17,15,4,2,2016
1876,2016-04-17,July,17,15,4,2,2016
1877,2016-04-18,October,18,16,4,2,2016
1878,2016-04-18,May,18,16,4,2,2016
1879,2016-04-18,December,18,16,4,2,2016
1880,2016-04-18,November,18,16,4,2,2016
1881,2016-04-18,August,18,16,4,2,2016
1882,2016-04-18,April,18,16,4,2,2016
1883,2016-04-18,June,18,16,4,2,2016
1884,2016-04-18,July,18,16,4,2,2016
1885,2016-04-19,April,19,16,4,2,2016
1886,2016-04-19,July,19,16,4,2,2016
1887,2016-04-19,October,19,16,4,2,2016
1888,2016-04-19,May,19,16,4,2,2016
1889,2016-04-19,June,19,16,4,2,2016
1890,2016-04-19,August,19,16,4,2,2016
1891,2016-04-20,December,20,16,4,2,2016
1892,2016-04-20,September,20,16,4,2,2016
1893,2016-04-20,October,20,16,4,2,2016
1894,2016-04-20,July,20,16,4,2,2016
1895,2016-04-20,April,20,16,4,2,2016
1896,2016-04-20,June,20,16,4,2,2016
1897,2016-04-20,August,20,16,4,2,2016
1898,2016-04-20,May,20,16,4,2,2016
1899,2016-04-21,October,21,16,4,2,2016
1900,2016-04-21,February,21,16,4,2,2016
1901,2016-04-21,January,21,16,4,2,2016
1902,2016-04-21,September,21,16,4,2,2016
1903,2016-04-21,July,21,16,4,2,2016
1904,2016-04-21,August,21,16,4,2,2016
1905,2016-04-21,April,21,16,4,2,2016
1906,2016-04-21,June,21,16,4,2,2016
1907,2016-04-21,May,21,16,4,2,2016
1908,2016-04-22,April,22,16,4,2,2016
1909,2016-04-22,May,22,16,4,2,2016
1910,2016-04-22,August,22,16,4,2,2016
1911,2016-04-22,June,22,16,4,2,2016
1912,2016-04-22,July,22,16,4,2,2016
1913,2016-04-23,December,23,16,4,2,2016
1914,2016-04-23,August,23,16,4,2,2016
1915,2016-04-23,April,23,16,4,2,2016
1916,2016-04-23,May,23,16,4,2,2016
1917,2016-04-23,September,23,16,4,2,2016
1918,2016-04-23,June,23,16,4,2,2016
1919,2016-04-23,July,23,16,4,2,2016
1920,2016-04-23,October,23,16,4,2,2016
1921,2016-04-23,November,23,16,4,2,2016
1922,2016-04-24,May,24,16,4,2,2016
1923,2016-04-24,December,24,16,4,2,2016
1924,2016-04-24,October,24,16,4,2,2016
1925,2016-04-24,August,24,16,4,2,2016
1926,2016-04-24,April,24,16,4,2,2016
1927,2016-04-24,June,24,16,4,2,2016
1928,2016-04-24,September,24,16,4,2,2016
1929,2016-04-24,July,24,16,4,2,2016
1930,2016-04-25,December,25,17,4,2,2016
1931,2016-04-25,April,25,17,4,2,2016
1932,2016-04-25,May,25,17,4,2,2016
1933,2016-04-25,August,25,17,4,2,2016
1934,2016-04-25,June,25,17,4,2,2016
1935,2016-04-25,September,25,17,4,2,2016
1936,2016-04-25,October,25,17,4,2,2016
1937,2016-04-25,July,25,17,4,2,2016
1938,2016-04-26,June,26,17,4,2,2016
1939,2016-04-26,December,26,17,4,2,2016
1940,2016-04-26,October,26,17,4,2,2016
1941,2016-04-26,August,26,17,4,2,2016
1942,2016-04-26,July,26,17,4,2,2016
1943,2016-04-26,May,26,17,4,2,2016
1944,2016-04-26,April,26,17,4,2,2016
1945,2016-04-26,March,26,17,4,2,2016
1946,2016-04-27,August,27,17,4,2,2016
1947,2016-04-27,June,27,17,4,2,2016
1948,2016-04-27,September,27,17,4,2,2016
1949,2016-04-27,December,27,17,4,2,2016
1950,2016-04-27,January,27,17,4,2,2016
1951,2016-04-27,May,27,17,4,2,2016
1952,2016-04-27,October,27,17,4,2,2016
1953,2016-04-27,April,27,17,4,2,2016
1954,2016-04-27,July,27,17,4,2,2016
1955,2016-04-28,November,28,17,4,2,2016
1956,2016-04-28,December,28,17,4,2,2016
1957,2016-04-28,October,28,17,4,2,2016
1958,2016-04-28,July,28,17,4,2,2016
1959,2016-04-28,September,28,17,4,2,2016
1960,2016-04-28,May,28,17,4,2,2016
1961,2016-04-28,August,28,17,4,2,2016
1962,2016-04-28,April,28,17,4,2,2016
1963,2016-04-28,June,28,17,4,2,2016
1964,2016-04-29,March,29,17,4,2,2016
1965,2016-04-29,November,29,17,4,2,2016
1966,2016-04-29,August,29,17,4,2,2016
1967,2016-04-29,July,29,17,4,2,2016
1968,2016-04-29,October,29,17,4,2,2016
1969,2016-04-29,September,29,17,4,2,2016
1970,2016-04-29,May,29,17,4,2,2016
1971,2016-04-29,April,29,17,4,2,2016
1972,2016-04-29,June,29,17,4,2,2016
1973,2016-04-30,June,30,17,4,2,2016
1974,2016-04-30,April,30,17,4,2,2016
1975,2016-04-30,May,30,17,4,2,2016
1976,2016-04-30,August,30,17,4,2,2016
1977,2016-04-30,July,30,17,4,2,2016
1978,2016-04-30,October,30,17,4,2,2016
1979,2016-05-01,October,1,17,5,2,2016
1980,2016-05-01,December,1,17,5,2,2016
1981,2016-05-01,July,1,17,5,2,2016
1982,2016-05-01,June,1,17,5,2,2016
1983,2016-05-01,May,1,17,5,2,2016
1984,2016-05-01,January,1,17,5,2,2016
1985,2016-05-01,April,1,17,5,2,2016
1986,2016-05-01,August,1,17,5,2,2016
1987,2016-05-02,May,2,18,5,2,2016
1988,2016-05-02,April,2,18,5,2,2016
1989,2016-05-02,December,2,18,5,2,2016
1990,2016-05-02,September,2,18,5,2,2016
1991,2016-05-02,August,2,18,5,2,2016
1992,2016-05-02,June,2,18,5,2,2016
1993,2016-05-02,October,2,18,5,2,2016
1994,2016-05-02,July,2,18,5,2,2016
1995,2016-05-03,September,3,18,5,2,2016
1996,2016-05-03,June,3,18,5,2,2016
1997,2016-05-03,July,3,18,5,2,2016
1998,2016-05-03,May,3,18,5,2,2016
1999,2016-05-03,October,3,18,5,2,2016
2000,2016-05-03,April,3,18,5,2,2016
2001,2016-05-03,August,3,18,5,2,2016
2002,2016-05-04,June,4,18,5,2,2016
2003,2016-05-04,January,4,18,5,2,2016
2004,2016-05-04,October,4,18,5,2,2016
2005,2016-05-04,December,4,18,5,2,2016
2006,2016-05-04,November,4,18,5,2,2016
2007,2016-05-04,July,4,18,5,2,2016
2008,2016-05-04,September,4,18,5,2,2016
2009,2016-05-04,April,4,18,5,2,2016
2010,2016-05-04,May,4,18,5,2,2016
2011,2016-05-04,August,4,18,5,2,2016
2012,2016-05-05,December,5,18,5,2,2016
2013,2016-05-05,October,5,18,5,2,2016
2014,2016-05-05,August,5,18,5,2,2016
2015,2016-05-05,September,5,18,5,2,2016
2016,2016-05-05,July,5,18,5,2,2016
2017,2016-05-05,April,5,18,5,2,2016
2018,2016-05-05,June,5,18,5,2,2016
2019,2016-05-05,May,5,18,5,2,2016
2020,2016-05-05,January,5,18,5,2,2016
2021,2016-05-06,January,6,18,5,2,2016
2022,2016-05-06,July,6,18,5,2,2016
2023,2016-05-06,November,6,18,5,2,2016
2024,2016-05-06,December,6,18,5,2,2016
2025,2016-05-06,September,6,18,5,2,2016
2026,2016-05-06,May,6,18,5,2,2016
2027,2016-05-06,October,6,18,5,2,2016
2028,2016-05-06,April,6,18,5,2,2016
2029,2016-05-06,August,6,18,5,2,2016
2030,2016-05-06,June,6,18,5,2,2016
2031,2016-05-07,May,7,18,5,2,2016
2032,2016-05-07,June,7,18,5,2,2016
2033,2016-05-07,July,7,18,5,2,2016
2034,2016-05-07,December,7,18,5,2,2016
2035,2016-05-07,April,7,18,5,2,2016
2036,2016-05-07,August,7,18,5,2,2016
2037,2016-05-08,July,8,18,5,2,2016
2038,2016-05-08,June,8,18,5,2,2016
2039,2016-05-08,December,8,18,5,2,2016
2040,2016-05-08,August,8,18,5,2,2016
2041,2016-05-08,May,8,18,5,2,2016
2042,2016-05-08,April,8,18,5,2,2016
2043,2016-05-09,May,9,19,5,2,2016
2044,2016-05-09,April,9,19,5,2,2016
2045,2016-05-09,June,9,19,5,2,2016
2046,2016-05-09,October,9,19,5,2,2016
2047,2016-05-09,July,9,19,5,2,2016
2048,2016-05-09,August,9,19,5,2,2016
2049,2016-05-10,June,10,19,5,2,2016
2050,2016-05-10,December,10,19,5,2,2016
2051,2016-05-10,July,10,19,5,2,2016
2052,2016-05-10,September,10,19,5,2,2016
2053,2016-05-10,August,10,19,5,2,2016
2054,2016-05-10,January,10,19,5,2,2016
2055,2016-05-10,May,10,19,5,2,2016
2056,2016-05-10,April,10,19,5,2,2016
2057,2016-05-10,October,10,19,5,2,2016
2058,2016-05-11,October,11,19,5,2,2016
2059,2016-05-11,September,11,19,5,2,2016
2060,2016-05-11,November,11,19,5,2,2016
2061,2016-05-11,August,11,19,5,2,2016
2062,2016-05-11,July,11,19,5,2,2016
2063,2016-05-11,May,11,19,5,2,2016
2064,2016-05-11,April,11,19,5,2,2016
2065,2016-05-11,June,11,19,5,2,2016
2066,2016-05-12,July,12,19,5,2,2016
2067,2016-05-12,September,12,19,5,2,2016
2068,2016-05-12,June,12,19,5,2,2016
2069,2016-05-12,August,12,19,5,2,2016
2070,2016-05-12,December,12,19,5,2,2016
2071,2016-05-12,May,12,19,5,2,2016
2072,2016-05-12,April,12,19,5,2,2016
2073,2016-05-13,January,13,19,5,2,2016
2074,2016-05-13,May,13,19,5,2,2016
2075,2016-05-13,June,13,19,5,2,2016
2076,2016-05-13,August,13,19,5,2,2016
2077,2016-05-13,September,13,19,5,2,2016
2078,2016-05-13,July,13,19,5,2,2016
2079,2016-05-14,October,14,19,5,2,2016
2080,2016-05-14,August,14,19,5,2,2016
2081,2016-05-14,May,14,19,5,2,2016
2082,2016-05-14,June,14,19,5,2,2016
2083,2016-05-15,May,15,19,5,2,2016
2084,2016-05-15,June,15,19,5,2,2016
2085,2016-05-15,July,15,19,5,2,2016
2086,2016-05-15,August,15,19,5,2,2016
2087,2016-05-15,September,15,19,5,2,2016
2088,2016-05-15,January,15,19,5,2,2016
2089,2016-05-16,October,16,20,5,2,2016
2090,2016-05-16,September,16,20,5,2,2016
2091,2016-05-16,January,16,20,5,2,2016
2092,2016-05-16,July,16,20,5,2,2016
2093,2016-05-16,May,16,20,5,2,2016
2094,2016-05-16,August,16,20,5,2,2016
2095,2016-05-16,December,16,20,5,2,2016
2096,2016-05-16,June,16,20,5,2,2016
2097,2016-05-17,June,17,20,5,2,2016
2098,2016-05-17,October,17,20,5,2,2016
2099,2016-05-17,December,17,20,5,2,2016
2100,2016-05-17,September,17,20,5,2,2016
2101,2016-05-17,August,17,20,5,2,2016
2102,2016-05-17,July,17,20,5,2,2016
2103,2016-05-17,March,17,20,5,2,2016
2104,2016-05-17,May,17,20,5,2,2016
2105,2016-05-18,May,18,20,5,2,2016
2106,2016-05-18,June,18,20,5,2,2016
2107,2016-05-18,July,18,20,5,2,2016
2108,2016-05-18,December,18,20,5,2,2016
2109,2016-05-18,August,18,20,5,2,2016
2110,2016-05-19,February,19,20,5,2,2016
2111,2016-05-19,December,19,20,5,2,2016
2112,2016-05-19,August,19,20,5,2,2016
2113,2016-05-19,June,19,20,5,2,2016
2114,2016-05-19,July,19,20,5,2,2016
2115,2016-05-19,May,19,20,5,2,2016
2116,2016-05-19,September,19,20,5,2,2016
2117,2016-05-20,August,20,20,5,2,2016
2118,2016-05-20,September,20,20,5,2,2016
2119,2016-05-20,March,20,20,5,2,2016
2120,2016-05-20,June,20,20,5,2,2016
2121,2016-05-20,January,20,20,5,2,2016
2122,2016-05-20,July,20,20,5,2,2016
2123,2016-05-20,May,20,20,5,2,2016
2124,2016-05-20,October,20,20,5,2,2016
2125,2016-05-21,May,21,20,5,2,2016
2126,2016-05-21,October,21,20,5,2,2016
2127,2016-05-21,June,21,20,5,2,2016
2128,2016-05-21,July,21,20,5,2,2016
2129,2016-05-22,July,22,20,5,2,2016
2130,2016-05-22,May,22,20,5,2,2016
2131,2016-05-22,June,22,20,5,2,2016
2132,2016-05-22,October,22,20,5,2,2016
2133,2016-05-22,March,22,20,5,2,2016
2134,2016-05-22,December,22,20,5,2,2016
2135,2016-05-22,August,22,20,5,2,2016
2136,2016-05-23,September,23,21,5,2,2016
2137,2016-05-23,August,23,21,5,2,2016
2138,2016-05-23,October,23,21,5,2,2016
2139,2016-05-23,May,23,21,5,2,2016
2140,2016-05-23,June,23,21,5,2,2016
2141,2016-05-23,July,23,21,5,2,2016
2142,2016-05-24,November,24,21,5,2,2016
2143,2016-05-24,May,24,21,5,2,2016
2144,2016-05-24,June,24,21,5,2,2016
2145,2016-05-24,July,24,21,5,2,2016
2146,2016-05-24,October,24,21,5,2,2016
2147,2016-05-24,January,24,21,5,2,2016
2148,2016-05-24,August,24,21,5,2,2016
2149,2016-05-25,March,25,21,5,2,2016
2150,2016-05-25,August,25,21,5,2,2016
2151,2016-05-25,October,25,21,5,2,2016
2152,2016-05-25,May,25,21,5,2,2016
2153,2016-05-25,June,25,21,5,2,2016
2154,2016-05-25,September,25,21,5,2,2016
2155,2016-05-25,July,25,21,5,2,2016
2156,2016-05-26,July,26,21,5,2,2016
2157,2016-05-26,September,26,21,5,2,2016
2158,2016-05-26,June,26,21,5,2,2016
2159,2016-05-26,May,26,21,5,2,2016
2160,2016-05-26,August,26,21,5,2,2016
2161,2016-05-27,April,27,21,5,2,2016
2162,2016-05-27,March,27,21,5,2,2016
2163,2016-05-27,June,27,21,5,2,2016
2164,2016-05-27,September,27,21,5,2,2016
2165,2016-05-27,October,27,21,5,2,2016
2166,2016-05-27,May,27,21,5,2,2016
2167,2016-05-27,July,27,21,5,2,2016
2168,2016-05-27,August,27,21,5,2,2016
2169,2016-05-28,May,28,21,5,2,2016
2170,2016-05-28,June,28,21,5,2,2016
2171,2016-05-28,September,28,21,5,2,2016
2172,2016-05-28,August,28,21,5,2,2016
2173,2016-05-28,February,28,21,5,2,2016
2174,2016-05-28,July,28,21,5,2,2016
2175,2016-05-29,December,29,21,5,2,2016
2176,2016-05-29,July,29,21,5,2,2016
2177,2016-05-29,June,29,21,5,2,2016
2178,2016-05-29,August,29,21,5,2,2016
2179,2016-05-29,May,29,21,5,2,2016
2180,2016-05-29,September,29,21,5,2,2016
2181,2016-05-30,October,30,22,5,2,2016
2182,2016-05-30,June,30,22,5,2,2016
2183,2016-05-30,September,30,22,5,2,2016
2184,2016-05-30,August,30,22,5,2,2016
2185,2016-05-30,July,30,22,5,2,2016
2186,2016-05-30,May,30,22,5,2,2016
2187,2016-05-31,June,31,22,5,2,2016
2188,2016-05-31,May,31,22,5,2,2016
2189,2016-05-31,July,31,22,5,2,2016
2190,2016-05-31,August,31,22,5,2,2016
2191,2016-05-31,December,31,22,5,2,2016
2192,2016-05-31,October,31,22,5,2,2016
2193,2016-05-31,September,31,22,5,2,2016
2194,2016-06-01,September,1,22,6,2,2016
2195,2016-06-01,August,1,22,6,2,2016
2196,2016-06-01,June,1,22,6,2,2016
2197,2016-06-01,May,1,22,6,2,2016
2198,2016-06-01,July,1,22,6,2,2016
2199,2016-06-02,May,2,22,6,2,2016
2200,2016-06-02,July,2,22,6,2,2016
2201,2016-06-02,June,2,22,6,2,2016
2202,2016-06-02,October,2,22,6,2,2016
2203,2016-06-02,August,2,22,6,2,2016
2204,2016-06-02,September,2,22,6,2,2016
2205,2016-06-02,December,2,22,6,2,2016
2206,2016-06-03,December,3,22,6,2,2016
2207,2016-06-03,March,3,22,6,2,2016
2208,2016-06-03,July,3,22,6,2,2016
2209,2016-06-03,June,3,22,6,2,2016
2210,2016-06-03,October,3,22,6,2,2016
2211,2016-06-03,May,3,22,6,2,2016
2212,2016-06-03,August,3,22,6,2,2016
2213,2016-06-04,June,4,22,6,2,2016
2214,2016-06-04,May,4,22,6,2,2016
2215,2016-06-04,July,4,22,6,2,2016
2216,2016-06-04,August,4,22,6,2,2016
2217,2016-06-04,January,4,22,6,2,2016
2218,2016-06-05,August,5,22,6,2,2016
2219,2016-06-05,September,5,22,6,2,2016
2220,2016-06-05,July,5,22,6,2,2016
2221,2016-06-05,June,5,22,6,2,2016
2222,2016-06-05,May,5,22,6,2,2016
2223,2016-06-05,October,5,22,6,2,2016
2224,2016-06-06,June,6,23,6,2,2016
2225,2016-06-06,May,6,23,6,2,2016
2226,2016-06-06,December,6,23,6,2,2016
2227,2016-06-06,July,6,23,6,2,2016
2228,2016-06-06,August,6,23,6,2,2016
2229,2016-06-06,November,6,23,6,2,2016
2230,2016-06-06,October,6,23,6,2,2016
2231,2016-06-07,November,7,23,6,2,2016
2232,2016-06-07,April,7,23,6,2,2016
2233,2016-06-07,October,7,23,6,2,2016
2234,2016-06-07,December,7,23,6,2,2016
2235,2016-06-07,May,7,23,6,2,2016
2236,2016-06-07,September,7,23,6,2,2016
2237,2016-06-07,August,7,23,6,2,2016
2238,2016-06-07,June,7,23,6,2,2016
2239,2016-06-07,July,7,23,6,2,2016
2240,2016-06-08,August,8,23,6,2,2016
2241,2016-06-08,March,8,23,6,2,2016
2242,2016-06-08,May,8,23,6,2,2016
2243,2016-06-08,October,8,23,6,2,2016
2244,2016-06-08,June,8,23,6,2,2016
2245,2016-06-08,July,8,23,6,2,2016
2246,2016-06-09,December,9,23,6,2,2016
2247,2016-06-09,August,9,23,6,2,2016
2248,2016-06-09,September,9,23,6,2,2016
2249,2016-06-09,October,9,23,6,2,2016
2250,2016-06-09,July,9,23,6,2,2016
2251,2016-06-09,May,9,23,6,2,2016
2252,2016-06-09,June,9,23,6,2,2016
2253,2016-06-09,April,9,23,6,2,2016
2254,2016-06-10,July,10,23,6,2,2016
2255,2016-06-10,June,10,23,6,2,2016
2256,2016-06-10,May,10,23,6,2,2016
2257,2016-06-10,September,10,23,6,2,2016
2258,2016-06-10,April,10,23,6,2,2016
2259,2016-06-10,August,10,23,6,2,2016
2260,2016-06-10,October,10,23,6,2,2016
2261,2016-06-11,September,11,23,6,2,2016
2262,2016-06-11,February,11,23,6,2,2016
2263,2016-06-11,August,11,23,6,2,2016
2264,2016-06-11,June,11,23,6,2,2016
2265,2016-06-11,July,11,23,6,2,2016
2266,2016-06-11,May,11,23,6,2,2016
2267,2016-06-12,June,12,23,6,2,2016
2268,2016-06-12,August,12,23,6,2,2016
2269,2016-06-12,September,12,23,6,2,2016
2270,2016-06-12,July,12,23,6,2,2016
2271,2016-06-12,May,12,23,6,2,2016
2272,2016-06-12,December,12,23,6,2,2016
2273,2016-06-12,January,12,23,6,2,2016
2274,2016-06-12,October,12,23,6,2,2016
2275,2016-06-12,November,12,23,6,2,2016
2276,2016-06-13,December,13,24,6,2,2016
2277,2016-06-13,March,13,24,6,2,2016
2278,2016-06-13,October,13,24,6,2,2016
2279,2016-06-13,November,13,24,6,2,2016
2280,2016-06-13,January,13,24,6,2,2016
2281,2016-06-13,April,13,24,6,2,2016
2282,2016-06-13,August,13,24,6,2,2016
2283,2016-06-13,September,13,24,6,2,2016
2284,2016-06-13,July,13,24,6,2,2016
2285,2016-06-13,June,13,24,6,2,2016
2286,2016-06-13,May,13,24,6,2,2016
2287,2016-06-14,November,14,24,6,2,2016
2288,2016-06-14,May,14,24,6,2,2016
2289,2016-06-14,September,14,24,6,2,2016
2290,2016-06-14,October,14,24,6,2,2016
2291,2016-06-14,July,14,24,6,2,2016
2292,2016-06-14,February,14,24,6,2,2016
2293,2016-06-14,June,14,24,6,2,2016
2294,2016-06-14,December,14,24,6,2,2016
2295,2016-06-14,August,14,24,6,2,2016
2296,2016-06-15,April,15,24,6,2,2016
2297,2016-06-15,September,15,24,6,2,2016
2298,2016-06-15,October,15,24,6,2,2016
2299,2016-06-15,August,15,24,6,2,2016
2300,2016-06-15,December,15,24,6,2,2016
2301,2016-06-15,March,15,24,6,2,2016
2302,2016-06-15,July,15,24,6,2,2016
2303,2016-06-15,November,15,24,6,2,2016
2304,2016-06-15,June,15,24,6,2,2016
2305,2016-06-16,February,16,24,6,2,2016
2306,2016-06-16,August,16,24,6,2,2016
2307,2016-06-16,December,16,24,6,2,2016
2308,2016-06-16,September,16,24,6,2,2016
2309,2016-06-16,June,16,24,6,2,2016
2310,2016-06-16,July,16,24,6,2,2016
2311,2016-06-17,June,17,24,6,2,2016
2312,2016-06-17,July,17,24,6,2,2016
2313,2016-06-17,September,17,24,6,2,2016
2314,2016-06-17,August,17,24,6,2,2016
2315,2016-06-17,April,17,24,6,2,2016
2316,2016-06-17,October,17,24,6,2,2016
2317,2016-06-17,December,17,24,6,2,2016
2318,2016-06-18,August,18,24,6,2,2016
2319,2016-06-18,May,18,24,6,2,2016
2320,2016-06-18,July,18,24,6,2,2016
2321,2016-06-18,June,18,24,6,2,2016
2322,2016-06-19,June,19,24,6,2,2016
2323,2016-06-19,July,19,24,6,2,2016
2324,2016-06-19,August,19,24,6,2,2016
2325,2016-06-19,September,19,24,6,2,2016
2326,2016-06-19,November,19,24,6,2,2016
2327,2016-06-19,April,19,24,6,2,2016
2328,2016-06-19,May,19,24,6,2,2016
2329,2016-06-20,December,20,25,6,2,2016
2330,2016-06-20,September,20,25,6,2,2016
2331,2016-06-20,May,20,25,6,2,2016
2332,2016-06-20,August,20,25,6,2,2016
2333,2016-06-20,July,20,25,6,2,2016
2334,2016-06-20,June,20,25,6,2,2016
2335,2016-06-20,October,20,25,6,2,2016
2336,2016-06-21,July,21,25,6,2,2016
2337,2016-06-21,October,21,25,6,2,2016
2338,2016-06-21,September,21,25,6,2,2016
2339,2016-06-21,June,21,25,6,2,2016
2340,2016-06-21,August,21,25,6,2,2016
2341,2016-06-22,June,22,25,6,2,2016
2342,2016-06-22,July,22,25,6,2,2016
2343,2016-06-22,August,22,25,6,2,2016
2344,2016-06-22,November,22,25,6,2,2016
2345,2016-06-22,September,22,25,6,2,2016
2346,2016-06-22,May,22,25,6,2,2016
2347,2016-06-23,September,23,25,6,2,2016
2348,2016-06-23,August,23,25,6,2,2016
2349,2016-06-23,June,23,25,6,2,2016
2350,2016-06-23,July,23,25,6,2,2016
2351,2016-06-23,December,23,25,6,2,2016
2352,2016-06-24,May,24,25,6,2,2016
2353,2016-06-24,June,24,25,6,2,2016
2354,2016-06-24,July,24,25,6,2,2016
2355,2016-06-24,October,24,25,6,2,2016
2356,2016-06-24,August,24,25,6,2,2016
2357,2016-06-24,September,24,25,6,2,2016
2358,2016-06-24,December,24,25,6,2,2016
2359,2016-06-25,July,25,25,6,2,2016
2360,2016-06-25,August,25,25,6,2,2016
2361,2016-06-25,June,25,25,6,2,2016
2362,2016-06-26,June,26,25,6,2,2016
2363,2016-06-26,October,26,25,6,2,2016
2364,2016-06-26,August,26,25,6,2,2016
2365,2016-06-26,July,26,25,6,2,2016
2366,2016-06-26,December,26,25,6,2,2016
2367,2016-06-26,September,26,25,6,2,2016
2368,2016-06-26,March,26,25,6,2,2016
2369,2016-06-27,July,27,26,6,2,2016
2370,2016-06-27,March,27,26,6,2,2016
2371,2016-06-27,December,27,26,6,2,2016
2372,2016-06-27,October,27,26,6,2,2016
2373,2016-06-27,June,27,26,6,2,2016
2374,2016-06-27,September,27,26,6,2,2016
2375,2016-06-27,May,27,26,6,2,2016
2376,2016-06-27,August,27,26,6,2,2016
2377,2016-06-28,September,28,26,6,2,2016
2378,2016-06-28,May,28,26,6,2,2016
2379,2016-06-28,December,28,26,6,2,2016
2380,2016-06-28,November,28,26,6,2,2016
2381,2016-06-28,October,28,26,6,2,2016
2382,2016-06-28,July,28,26,6,2,2016
2383,2016-06-28,August,28,26,6,2,2016
2384,2016-06-28,June,28,26,6,2,2016
2385,2016-06-29,July,29,26,6,2,2016
2386,2016-06-29,June,29,26,6,2,2016
2387,2016-06-29,September,29,26,6,2,2016
2388,2016-06-29,August,29,26,6,2,2016
2389,2016-06-29,November,29,26,6,2,2016
2390,2016-06-29,October,29,26,6,2,2016
2391,2016-06-29,May,29,26,6,2,2016
2392,2016-06-29,April,29,26,6,2,2016
2393,2016-06-30,December,30,26,6,2,2016
2394,2016-06-30,August,30,26,6,2,2016
2395,2016-06-30,October,30,26,6,2,2016
2396,2016-06-30,May,30,26,6,2,2016
2397,2016-06-30,November,30,26,6,2,2016
2398,2016-06-30,February,30,26,6,2,2016
2399,2016-06-30,July,30,26,6,2,2016
2400,2016-06-30,June,30,26,6,2,2016
2401,2016-06-30,September,30,26,6,2,2016
2402,2016-07-01,June,1,26,7,3,2016
2403,2016-07-01,July,1,26,7,3,2016
2404,2016-07-01,August,1,26,7,3,2016
2405,2016-07-01,September,1,26,7,3,2016
2406,2016-07-01,November,1,26,7,3,2016
2407,2016-07-02,January,2,26,7,3,2016
2408,2016-07-02,May,2,26,7,3,2016
2409,2016-07-02,August,2,26,7,3,2016
2410,2016-07-02,October,2,26,7,3,2016
2411,2016-07-02,June,2,26,7,3,2016
2412,2016-07-02,September,2,26,7,3,2016
2413,2016-07-02,July,2,26,7,3,2016
2414,2016-07-02,November,2,26,7,3,2016
2415,2016-07-03,October,3,26,7,3,2016
2416,2016-07-03,September,3,26,7,3,2016
2417,2016-07-03,August,3,26,7,3,2016
2418,2016-07-03,December,3,26,7,3,2016
2419,2016-07-03,July,3,26,7,3,2016
2420,2016-07-03,June,3,26,7,3,2016
2421,2016-07-03,January,3,26,7,3,2016
2422,2016-07-04,July,4,27,7,3,2016
2423,2016-07-04,June,4,27,7,3,2016
2424,2016-07-04,September,4,27,7,3,2016
2425,2016-07-04,August,4,27,7,3,2016
2426,2016-07-04,October,4,27,7,3,2016
2427,2016-07-04,February,4,27,7,3,2016
2428,2016-07-04,April,4,27,7,3,2016
2429,2016-07-05,April,5,27,7,3,2016
2430,2016-07-05,October,5,27,7,3,2016
2431,2016-07-05,March,5,27,7,3,2016
2432,2016-07-05,December,5,27,7,3,2016
2433,2016-07-05,August,5,27,7,3,2016
2434,2016-07-05,July,5,27,7,3,2016
2435,2016-07-05,May,5,27,7,3,2016
2436,2016-07-05,November,5,27,7,3,2016
2437,2016-07-05,June,5,27,7,3,2016
2438,2016-07-05,September,5,27,7,3,2016
2439,2016-07-06,November,6,27,7,3,2016
2440,2016-07-06,March,6,27,7,3,2016
2441,2016-07-06,August,6,27,7,3,2016
2442,2016-07-06,June,6,27,7,3,2016
2443,2016-07-06,September,6,27,7,3,2016
2444,2016-07-06,July,6,27,7,3,2016
2445,2016-07-06,October,6,27,7,3,2016
2446,2016-07-07,July,7,27,7,3,2016
2447,2016-07-07,September,7,27,7,3,2016
2448,2016-07-07,October,7,27,7,3,2016
2449,2016-07-07,June,7,27,7,3,2016
2450,2016-07-07,August,7,27,7,3,2016
2451,2016-07-07,November,7,27,7,3,2016
2452,2016-07-08,May,8,27,7,3,2016
2453,2016-07-08,October,8,27,7,3,2016
2454,2016-07-08,September,8,27,7,3,2016
2455,2016-07-08,July,8,27,7,3,2016
2456,2016-07-08,November,8,27,7,3,2016
2457,2016-07-08,June,8,27,7,3,2016
